country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Cameroon,3346.8177930000006,3045.919165,23439189,0.045,0.54938,1032.648722,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029477,1.0,0.018028650735000002,1.3398311415593882,9.440254234782651,221271903.21712098,1.1210259351520836e-06,26.27593876793143,0.5432477892992896,0.09980292199999999,16734.088965000003,9.44025423478265,12.648346607999692,12.648346607999693,9.440254234782651,1.1210259351520836e-06,0.003907279035475705,0.9999999999999998,0.5432477892992895,1.438008854027531,0.5432477892992896,39867.97936979952,3.394282785572812,3.2000000000000006,0.0161419416,1.8343680960785826,1.599568979780524,14.768617767510854,346164423.12144494,0.004412734328830208,0.6392104111157952,0.0028206657244763396
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000005,1.260239721228972,41.667979082363544,1511981997.8737535,9.1228099910307e-08,3.3103416052878614,3.57594235995927,0.66304528,215568.41985,41.66797908236354,52.51164234293247,52.51164234293247,41.667979082363544,9.1228099910307e-08,0.0012700093861991028,0.9999999999999998,3.5759423599592695,4.951304806097451,3.5759423599592695,642559.6691763307,3.3981996686549456,3.2,0.30450452800000005,1.506676456117858,1.313821869734772,55.558463389016495,2016018014.8807929,0.0012886503372728716,0.7499843685489869,0.0009664676094800337
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.40332,382.21317430000005,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.0094500347288,1.2406473321184426,3.342547180095687,15357737.467158424,5.60448486647135e-06,25.750483861671455,0.0,0.031053149199999998,3239.4022240000004,3.342547180095687,4.146922241465736,4.146922241465736,3.342547180095687,5.60448486647135e-06,0.00261347452799582,0.9999999999999997,0.0,0.47841723332152075,0.0,10292.186482568508,3.394865908155216,0.0,0.009220104719999999,3.2392822211843653,3.2392822211843653,6.28855853677072,28893543.112776022,0.009706356453947289,0.531528355910342,0.005159203687846339
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999998,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.035716833231,1.654842034610844,4.2770864976587255,61814776.52213213,1.5609093990703716e-06,22.559110209168704,0.0,0.052886108,9229.573395000001,4.277086497658725,7.077902521992133,7.077902521992133,4.2770864976587255,1.5609093990703716e-06,0.002552483011251243,0.9999999999999998,0.0,0.7310285479738432,0.0,12253.798737430308,3.3949092581993154,0.0,0.03457689180000001,3.3937396016581673,3.3937396016581673,8.423052299375051,121734525.5479668,0.004563077803757499,0.5077834430609037,0.0023170553581467698
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.166982124336,1.2714908755487702,147.3624868710988,2639225888.689609,1.0116206683500768e-06,18.11787731146546,40.82577877185326,0.16560281999999998,113533.60269999999,147.36248687109878,187.3700574547776,187.37005745477757,147.3624868710988,1.0116206683500768e-06,0.018458823426357445,1.0,40.825778771853244,57.39077716354888,40.825778771853265,326814.98861817096,3.3741850046293926,3.2000000000000006,0.1861468554,0.7738484000000001,0.6747958047999999,235.50966477238035,4217920160.695798,0.010371804433736179,0.6257173649901985,0.00648981814047106
China,14399.447659999994,14400.88606,1378665000,0.052000000000000005,0.5677800000000001,8123.180873,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.195861919520056,1.159852624116077,46.98808404859008,64780826894.84946,5.192734400529826e-07,715.9041172306453,4.433354840394454,0.44824216000000006,71997.2383,46.98808404859008,54.49925258594398,54.49925258594398,46.98808404859008,5.192734400529826e-07,0.0015130186694678452,1.0000000000000002,4.433354840394454,7.810949247647304,4.433354840394454,314101.6299549191,3.397938199027777,3.200000000000001,0.22259948206360694,2.8398231549999995,2.4763257911599994,61.05207338796523,84170356757.41908,0.004239889947831877,0.7696394477874116,0.0032631865581287233
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.10501325128700002,1.2076175548331232,163.43321636396698,7951584754.273743,2.092773743312655e-06,101.82059780558905,19.362271596880987,0.14531889799999997,65621.6242,163.43321636396703,197.3648211239666,197.3648211239666,163.43321636396698,2.092773743312655e-06,0.01294235123838808,0.9999999999999998,19.362271596880987,26.502444310077507,19.362271596880987,234547.85399609362,3.3812502069299017,3.2000000000000006,0.10893280159999999,1.4179199999999996,1.23642624,214.0832493027514,10415882029.208221,0.016311943807598667,0.7634096403910781,0.012452695156238371
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,3.0,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,1.0,0.04162310617999998,1.1303246425491325,4.027045370618894,3203921.3239097623,1.4054341634079483e-06,1.118164825841527,0.01813254245585732,0.125104594,7055.761695,4.027045370618893,4.5518686190739395,4.5518686190739395,4.027045370618894,1.4054341634079483e-06,0.0011705814025554295,1.0000000000000002,0.01813254245585732,0.40798220525678974,0.01813254245585732,35642.590212759314,3.3978505118536226,2.4000000000000004,0.04138180279999999,2.469788850858763,2.2326891211763216,5.069247222605778,4033098.1595523795,0.0035922749674199266,0.7944069787444388,0.002853728303687341
"Congo, Dem. Rep.",743.8943424,742.3079048999998,78736153,0.055,0.43015,444.50531680000006,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,1.0,0.083440882175,1.1672584335895029,6.304133955360287,496363255.6417427,6.107629111448042e-06,480.89122018622703,0.10725244759851771,0.05676833400000001,3719.4717119999996,6.304133955360287,7.358553525872245,7.358553525872245,6.304133955360287,6.107629111448042e-06,0.003637663514848752,0.9999999999999998,0.10725244759851771,0.7150163173234516,0.10725244759851772,15690.265940731579,3.3942246024982,1.6000000000000003,0.079148822,3.0999999999999988,2.9016,8.431649186129473,663875620.3614156,0.011334471450511025,0.7476750771048366,0.0084745018157034
"Congo, Rep.",5301.395941,5301.397271,5125821,0.042,0.65798,1528.24483,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.3727534239023239,1.0,0.15384201525799995,1.29544690511866,31.50250320356028,161476192.47337654,1.81809234105532e-06,9.31921590172052,0.0,0.116462276,26506.979704999994,31.50250320356028,40.809820278542844,40.809820278542844,31.50250320356028,1.81809234105532e-06,0.005915863281384403,1.0,0.0,4.0865293230021305,0.0,71111.29772464777,3.389095369175232,0.0,0.15756214879999997,1.8343680960785824,1.8343680960785824,47.75016760286859,244758811.8523035,0.009007093251341174,0.6597359713072036,0.005942303414828129
Costa Rica,15401.492499999997,15401.4925,4857274,0.042,0.77675,11824.6381,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.725,0.4818967549173638,1.0,0.19611013340200006,1.3985506824023444,66.90487077348321,324975289.2813998,7.415004444250169e-07,3.6016708296940796,4.892980676141923,0.26912722000000006,77007.46249999997,66.9048707734832,93.5698526762956,93.56985267629558,66.90487077348321,7.415004444250169e-07,0.0051892280948645205,1.0,4.892980676141923,7.231005925332892,4.892980676141923,159800.74925635327,3.392848904337443,3.9999999999999996,0.20864231120000004,1.984168669323803,1.666701682231994,96.43145033807575,468393976.50942653,0.006261175683984897,0.6938075756293584,0.004344051121895051
Cote d'Ivoire,3424.7642100000003,3448.144013,23695919,0.057,0.54869,1526.197175,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10944238212883546,1.4874243748368206,7.0419358053767676,166865140.4474077,8.723317766484728e-07,20.670703120588307,0.0,0.10841568400000001,17123.82105,7.0419358053767676,10.47434696295356,10.47434696295356,7.0419358053767676,8.723317766484728e-07,0.00170018472525642,0.9999999999999998,0.0,1.3413424597507633,0.0,29730.07206504161,3.396581194757581,0.0,0.11073971036073096,3.393739601658168,3.393739601658168,11.895936606381545,281885150.25395197,0.0034735052917355567,0.5919614435066122,0.002056181206523636
Croatia,21527.967669999995,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5708333333333333,0.23052247153165525,1.0,0.3197515696700001,1.1610864425994154,136.71369237453558,570178125.417238,7.760604636321293e-07,3.236637769624158,5.5045075249694175,0.28301458,107639.83834999998,136.71369237453555,158.7364147337803,158.7364147337803,136.71369237453558,7.760604636321293e-07,0.0029995913405313195,0.9999999999999998,5.5045075249694175,14.46439933568606,5.5045075249694175,466938.59229779657,3.3953130781364056,3.2000000000000006,0.35458065800000005,2.4647497963999996,2.1492618224607996,166.78910116108955,695610625.30244,0.0077475544239838405,0.8196800116003604,0.006350515500125498
Cyprus,31331.392999999985,31195.50622,1170125,0.079,0.6684,23324.20174,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.2125,0.20174778291418224,1.0,0.3706353399699999,1.13390402972057,53.72350236358405,62863213.20318879,2.3692285047262863e-07,0.2772293504092845,0.0,0.24233095999999996,156656.96499999994,53.723502363584046,60.91729582077053,60.91729582077053,53.72350236358405,2.3692285047262863e-07,0.0028146570711281094,1.0,0.0,51.0223183718137,0.0,776499.065997852,3.39449033387418,0.0,0.38700596600000003,0.8649007619047621,0.8649007619047621,89.40139598693641,104610808.47921397,0.0028534127412380436,0.6009246474343005,0.0017146860455130124
Czech Republic,31338.875210000013,31071.74837,10561633,0.097,0.7298,18266.54969,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,1.0,0.4869977619340001,1.1698504307822832,53.997029809375945,570296811.9366887,1.689385839877782e-07,1.7842673236185895,13.029509735185307,0.40017238000000005,156694.37605000008,53.99702980937596,63.168448583462244,63.168448583462244,53.997029809375945,1.689385839877782e-07,0.0010188138405252387,0.9999999999999998,13.029509735185307,21.71584955864217,13.029509735185307,653438.2239703475,3.3984157268122432,4.0,0.4812709024000002,2.3539999999999996,1.97736,63.7746641991498,673564597.9696591,0.002035001695874514,0.846684658985563,0.0017230047169065554
Denmark,45991.22478000002,45686.48453,5731118,0.094,0.8784700000000001,53417.66428000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275852,1.0,0.45219752521800005,1.1606930774147577,2.272628723223111,13024703.382980986,4.003095401470326e-09,0.02294221211108381,0.3636019669852939,0.6707697200000001,229956.12390000006,2.272628723223111,2.637824426579003,2.637824426579003,2.272628723223111,4.003095401470326e-09,5.444614049665123e-05,0.9999999999999998,0.3636019669852939,0.5408954880772964,0.3636019669852939,999348.3868918503,3.399917266230578,3.2000000000000006,0.48524766240000006,1.3,1.1335999999999997,2.6867867300134587,15398291.790541273,5.841955161806973e-05,0.8458537843127306,4.9414398813997185e-05
