country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Dominican Republic,14098.87587,14098.875869999998,10648791,0.049,0.7984100000000001,6722.223536,2,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.156210215263,1.203580007037711,165.9457213488276,1767121303.987903,1.848007907110001e-06,19.67904996916181,16.764179271624258,0.30391701999999987,70494.37934999997,165.94572134882753,199.7289524688999,199.7289524688999,165.9457213488276,1.848007907110001e-06,0.01583372895475602,1.0,16.764179271624258,27.94029878604043,16.764179271624258,186913.177131197,3.3763787943614654,3.2000000000000006,0.16835893340000002,1.5489973692170462,1.3507257059572642,210.5144232158424,2241724095.3110538,0.01493129134243824,0.7882867065060045,0.01177013847621226
Ecuador,10424.26415,10462.44133,16385068,0.047,0.63976,5968.984138000002,2,0.2,1.5,0.06,0.8,0.05,0.8,0.4708333333333333,0.25747347179967145,1.0,0.205029506352,1.1267589474717103,203.80711654626143,3339393463.494419,3.596924919732755e-06,58.935859400715735,11.221191641310742,0.15908827,52121.32075000001,203.80711654626145,229.6414921269097,229.6414921269097,203.80711654626143,3.596924919732755e-06,0.007388595937100493,0.9999999999999998,11.22119164131074,29.84474442060847,11.221191641310744,202433.75127420222,3.3891838696986816,2.4000000000000004,0.2180445762,3.4056850967093393,3.078739327425243,260.47772516784187,4267945239.3604,0.02498763667340892,0.7824358739885949,0.019551223339468175
"Egypt, Arab Rep.",10319.25693,10319.25693,95688681,0.091,0.43222,3514.490097,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4708333333333333,0.4927783418827425,1.0,0.12267640883099996,1.2778020085718658,8.775810212581717,839745703.948274,1.5840422049747796e-07,15.157490924236829,0.523825940560711,0.04771350199999999,51596.28465,8.77581021258172,11.213747916482411,11.213747916482411,8.775810212581717,1.5840422049747796e-07,0.0007473754178204261,0.9999999999999998,0.523825940560711,1.668826005326158,0.5238259405607109,104704.85462666182,3.398875721469135,2.4000000000000004,0.12022109019999996,2.9,2.6216,11.298530066619506,1081141439.3136625,0.0010948976407179646,0.7767214107354603,0.0008504304401093847
El Salvador,7989.997255999999,7989.9972560000015,6344722,0.059,0.67189,4223.584579,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.13424357530792413,1.0,0.216128328528,1.047657223913682,244.7970208086732,1553169043.4592464,5.657557943373598e-06,35.89563234959723,10.394323614396544,0.1740103,39949.98627999999,244.79702080867324,256.4633672427544,256.4633672427544,244.7970208086732,5.657557943373598e-06,0.00788583807027496,0.9999999999999998,10.394323614396546,34.18035855867759,10.394323614396544,297593.28286932054,3.387750369450874,2.4000000000000004,0.2097377844,2.4599999999999995,2.22384,274.93256914598675,1744370719.9770634,0.03440959493941368,0.890389310982971,0.030637935529307672
Estonia,28109.817039999994,27735.13851,1316481,0.075,0.6746800000000001,17574.68736,2,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,1.0,0.39726146249999994,1.141257574320418,74.75355519883084,98411635.10171206,3.1719572594901546e-07,0.4175821464930859,0.0,0.3405986400000001,140549.08519999997,74.75355519883084,85.31306107804518,85.31306107804518,74.75355519883084,3.1719572594901546e-07,0.004467297599557572,0.9999999999999998,0.0,30.43942682914661,0.0,501852.7768190332,3.3912406419302297,0.0,0.4169368999999999,0.9381249647231472,0.9381249647231472,101.71039894535421,133899807.71397886,0.0036183230506488646,0.7349647231154167,0.0026593397990622727
Ethiopia,1608.2934759999994,1608.293476,102403196,0.066,0.19922,706.7577541,2,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5791666666666667,0.3781161653838428,1.0,0.11454857269755475,1.2041999359726632,5.83604539728877,597629700.6834599,1.5539548741685393e-06,159.12994555463624,0.4883238710225026,0.15016708999999998,8041.467379999996,5.836045397288769,7.027765493748693,7.027765493748693,5.83604539728877,1.5539548741685393e-06,0.0041680229682812975,0.9999999999999998,0.48832387102250263,1.1497488133950358,0.4883238710225025,21267.18748413399,3.3933813343316177,3.2000000000000006,0.11764644148738254,1.7902401369303222,1.5610893994032404,6.819581173876946,698346907.586431,0.004240259178839664,0.8557776861201237,0.0036287191886170238
Fiji,8447.264216000001,8862.740443,898760,0.076,0.54099,5153.351544,2,0.2,1.5,0.06,0.8,0.05,1.0,0.7,0.33613901941237423,1.0,0.191434908688,1.1772546516632467,259.2354069965701,232990414.39223728,5.884553925603775e-06,5.288801686175649,51.34622010831747,0.6,42236.321080000016,259.2354069965701,305.18608876252705,305.18608876252705,259.2354069965701,5.884553925603775e-06,0.04546432937666354,0.9999999999999998,51.346220108317475,77.62326704051637,51.34622010831747,125651.34852191803,3.346217512648341,3.9999999999999996,0.19973563460000007,1.4200000000000004,1.1928,310.8518546312914,279381212.86841947,0.03679911586552549,0.833951617576981,0.030688682201457727
France,38061.09426,38058.87305,66896109,0.079,0.7975,36854.96828,2,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,1.0,0.44393288542000003,1.1049186293284754,72.929492290282,4878699265.565364,1.6018364958699775e-07,10.715662882789609,12.996933989217201,0.56031652,190305.47129999998,72.929492290282,80.58115465899998,80.58115465899999,72.929492290282,1.6018364958699775e-07,0.001696213143619008,0.9999999999999998,12.9969339892172,18.655886108924214,12.996933989217201,851672.2751666196,3.397464245038634,4.0,0.45615061600000006,1.528,1.2835199999999998,80.92013736296681,5413242329.328,0.0021260591408694515,0.9012527000931446,0.0019161165412663046
Gabon,16786.00072,16785.99801,1979786,0.058,0.87366,7179.340661,2,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5541666666666667,0.3299123735952057,1.0,0.14961886197400004,1.1732577448237087,102.22471617866594,202383061.94449633,9.74496466935514e-07,1.9292944622883934,5.229718447954308,0.21147534399999998,83930.00359999998,102.22471617866597,119.93593996902531,119.93593996902533,102.22471617866594,9.74496466935514e-07,0.005822321236758148,1.0,5.229718447954308,17.694536102101047,5.229718447954308,254400.8964725283,3.391637206299091,0.8000000000000002,0.16140047460000007,2.0079620562531773,1.9437072704530758,144.20049040133551,285486112.08969843,0.008590520923159803,0.7089068552690525,0.0060898791727602136
Georgia,9276.766243,9267.299004,3719300,0.067,0.5382600000000001,3853.649904,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6291666666666667,0.3632651483124993,1.0,0.5731474039568999,1.1946670135214004,109.31208526329375,406564438.71976846,2.344271255304132e-06,8.719048079852657,0.5559923231062072,0.008780484399999998,46383.83121499999,109.31208526329375,130.59154244329585,130.59154244329582,109.31208526329375,2.344271255304132e-06,0.016829710229913992,0.9999999999999998,0.5559923231062072,1.3255446113790368,0.5559923231062073,127685.88297135035,3.3747861070443284,2.4000000000000004,0.6317669984399997,1.3431918000000005,1.2142453872000003,142.51699719010603,530063467.64916134,0.015362788439090566,0.7670108647986764,0.011783425646385964
Germany,44356.85773,44072.39216,82667685,0.078,0.7551,41936.05858,2,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2730174463967501,1.0,0.464361956386,1.1367366819060931,41.190388189242626,3405114035.8560305,7.49067106268448e-08,6.192364358486159,6.98183554829318,0.5965660000000002,221784.28865,41.190388189242626,46.82262519666358,46.82262519666359,41.190388189242626,7.49067106268448e-08,0.0011319162754625095,0.9999999999999997,6.98183554829318,9.520684838581605,6.98183554829318,812344.747843338,3.3983388325376764,3.2000000000000006,0.4950705503999998,1.26275525,1.1011225779999998,47.61465547870259,3936193340.4969096,0.0010734451878564705,0.865077942392475,0.0009286137543819793
Ghana,3980.202105999998,3980.202106,28206728,0.054000000000000006,0.54682,1513.461034,2,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.4079350165763704,1.0,0.195803902202,1.2233407661689075,7.014255176437001,197849187.88435057,5.71945453594038e-07,16.13270984036365,0.3100326665821716,0.20917837999999994,19901.01052999999,7.014255176437001,8.580824301646668,8.580824301646668,7.014255176437001,5.71945453594038e-07,0.0012653602979465248,0.9999999999999998,0.31003266658217166,0.6993218043206878,0.3100326665821716,48784.75669242842,3.39817332246056,3.2000000000000006,0.26396411359999994,3.4895954398094906,3.042927223513875,9.772044962564433,275637414.26282513,0.0024551630048719035,0.7177878533416288,0.0017622861828707865
Greece,24223.992290000002,24263.87813,10746740,0.059,0.7832899999999999,18103.96932,2,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.2367917503163358,1.0,0.505664739768,1.1134832744243948,512.2625426562897,5505152357.666057,2.4748545641778855e-06,26.59661853903304,99.04107973145652,0.14366985999999998,121119.96145,512.2625426562897,570.3957733618918,570.3957733618918,512.2625426562897,2.4748545641778855e-06,0.026921921073011147,0.9999999999999998,99.04107973145649,234.87612688472717,99.04107973145652,511504.1435700059,3.36230603007375,3.9999999999999996,0.4885035384,1.0103888699999999,0.8487266508,634.9048187426771,6823157011.774677,0.02620975151997446,0.8068336032962232,0.021146908260359656
Guatemala,7366.768479999997,7366.76848,16582469,0.045,0.5203,4146.744129,2,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.5708333333333333,0.6475627728005022,1.0,0.05960050464499999,1.3771587037741808,48.531238127061265,804767751.7736115,3.715929887368518e-06,61.61929216346196,10.451887941891565,0.177810088,36833.84239999999,48.53123812706126,66.8352169916198,66.8352169916198,48.531238127061265,3.715929887368518e-06,0.03572866219420481,1.0,10.451887941891565,39.23545004255435,10.451887941891565,56880.72870635441,3.3417258077364367,1.6000000000000003,0.0690831692,0.9828090559822139,0.9199092763993522,159.86874719227882,2651018544.3848004,0.02170133996016105,0.3035692652841729,0.006587859827388152
Guinea,1823.338788,1215.025377,12395924,0.076,0.37651,508.1450784,2,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3510694892836516,1.0,0.07727869865088091,1.1868385751588602,7.984743964668176,98978279.34548539,2.140450170877274e-06,26.5328576439817,0.5400017134039553,0.03659406579999999,9116.693940000001,7.984743964668176,9.476602150035088,9.476602150035086,7.984743964668176,2.140450170877274e-06,0.0026178411386104583,0.9999999999999998,0.5400017134039552,2.700008567019777,0.5400017134039554,25968.345920924043,3.39592064085499,2.4000000000000004,0.0695644249892488,3.4400000000000004,3.109759999999999,11.339125300798708,140558935.45517793,0.006218880098106435,0.7041763586566722,0.004379188342407038
Guinea-Bissau,1491.681953,1466.267695,1815698,0.045,0.5009399999999999,620.2147647,2,0.2,1.5,0.06,0.8,0.05,0.2,0.16666666666666666,0.4231887629374076,1.0,0.09027000656517369,1.2331322020316802,1.7407519612144002,3160679.8544730647,6.906920093199752e-07,1.2540880999382598,0.01049465301958321,0.00020000000000000004,7458.409765000001,1.7407519612144007,2.1465772991232797,2.14657729912328,1.7407519612144002,6.906920093199752e-07,0.0007626742073540664,1.0000000000000002,0.01049465301958321,0.31483959058749617,0.01049465301958321,17624.3095710534,3.3985754576124756,0.8000000000000002,0.08707872789798046,3.4020000000000006,3.2931359999999987,2.707518464411898,4916035.860795755,0.0018150775766688505,0.6429326278269759,0.0011669725960775233
Guyana,7266.335284999999,7248.230183,773303,0.045,0.28661,4456.553697,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3808481921743437,1.0,0.1951052074018167,1.2059536340125687,72.17183983229101,55810700.25783015,2.7702648675137205e-06,2.1422541328429623,0.0,0.6800000000000002,36331.676425,72.17183983229101,87.03589251912442,87.03589251912442,72.17183983229101,2.7702648675137205e-06,0.013968783971963042,0.9999999999999998,0.0,12.435732654540336,0.0,95396.74119909745,3.3763965397682028,0.0,0.21436110998930857,1.482,1.482,116.7524220948191,90284998.2631899,0.016067579806815797,0.6181613926062922,0.009932357509193992
Haiti,1653.9618480000001,1653.961848,10847334,0.055,0.5979399999999999,739.5954363,2,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.25,0.1333669537730951,1.0,0.026410021335,1.0470945173279655,85.77109156274692,930387677.725698,4.000728824069301e-05,433.9724179810695,6.345467423041902,0.11078162999999999,8269.809239999999,85.77109156274693,89.81043972058721,89.81043972058723,85.77109156274692,4.000728824069301e-05,0.05308586151058452,1.0,6.345467423041903,59.24216814486291,6.345467423041903,62007.93379497821,3.3258507575541927,2.4000000000000004,0.0246083234,0.8973098993398412,0.8111810384316942,183.10558220018098,1986207407.389818,0.11070725870829214,0.46842423115739473,0.05185796254397454
Honduras,4392.265946999999,4392.265947,9112867,0.032,0.55315,2361.15762,2,0.2,1.5,0.06,0.8,0.05,0.33333333333333337,0.5916666666666667,0.3635926941047578,1.0,0.15814311766399994,1.1948772663695277,146.56556167129594,1335632470.2908173,9.877966206144146e-06,90.01659226708618,1.975109894428582,0.17042607599999998,21961.329734999996,146.56556167129597,175.12785767371253,175.12785767371253,146.56556167129594,9.877966206144146e-06,0.025374381334070467,0.9999999999999998,1.975109894428582,10.01464171822943,1.9751098944285823,60400.91038977953,3.355713691561798,1.6000000000000005,0.17661632239999997,2.265503315887336,2.120511103670546,195.64783589220303,1782912707.3234725,0.04454371348479803,0.7491294805430396,0.033369008944324735
Hungary,25664.136000000002,25381.28792,9817958,0.078,0.71672,12664.84744,2,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.22126941170098394,1.0,0.5782193994400001,1.1035194282062177,278.6499092509017,2735773105.729164,1.1699513070139935e-06,11.486532794308495,6.0560979257179435,0.21281976,128320.68,278.64990925090166,307.4955885262695,307.4955885262695,278.6499092509017,1.1699513070139935e-06,0.005777260860863133,0.9999999999999997,6.056097925717943,10.10285103456191,6.0560979257179435,579929.5935825431,3.3923804712501138,3.9999999999999996,0.6243133759999999,2.4404199999999996,2.0499528,327.3682678042775,3214087903.8351483,0.012755865531739602,0.8511817932747751,0.010857560498078006
India,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,2,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.7875,0.4525301642355351,1.0,0.13688150290589995,1.2519665553855766,18.483158387362543,24474868867.99031,6.953990499029248e-07,920.8275014802696,1.9293364069342585,0.16562910399999997,30463.240485000006,18.483158387362543,23.14029613887231,23.14029613887231,18.483158387362543,6.953990499029248e-07,0.0027417589799317204,1.0,1.9293364069342587,2.826866530306607,1.9293364069342587,67317.5909421683,3.39608005993553,3.2000000000000006,0.14607166064116445,2.7888669600000005,2.431891989119999,22.501788346146064,29796223541.737656,0.003693269000260473,0.8214084188792132,0.0030336822499995677
Indonesia,10764.548,10764.548,261115456,0.07200000000000001,0.54466,3570.294888000001,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6333333333333333,0.30997681866727844,1.0,0.15882024994016108,1.16046103883126,35.089603667932764,9162437862.611538,6.0034042328379e-07,156.75816338097988,5.515755370116157,0.30853852000000004,53822.73999999999,35.08960366793277,40.720117924666454,40.72011792466645,35.089603667932764,6.0034042328379e-07,0.00554765501673547,1.0000000000000002,5.515755370116157,13.063631139748791,5.515755370116157,173634.72607857184,3.391316279327955,3.2000000000000006,0.1707632207360449,1.0875826,0.9483720271999999,45.62039832272543,11912191110.940084,0.0042380226575909575,0.7691647806251872,0.003259737767710522
"Iran, Islamic Rep.",18497.67701,16010.11144,80277428,0.063,0.73879,4957.581276,2,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.31799517747918205,1.0,0.16354622943540267,1.1656080528285553,158.310789796463,12708783029.508694,1.1521401311525108e-06,92.49084642450624,6.8581864548586,0.23857387999999996,92488.38504999995,158.310789796463,184.52833143640595,184.52833143640595,158.310789796463,1.1521401311525108e-06,0.007469144343243897,0.9999999999999997,6.8581864548586,27.4327458194344,6.8581864548586,290848.3889069508,3.387941931040239,1.6000000000000003,0.18194494408357897,1.7873266726933483,1.6729377656409743,197.25443320041975,15835078558.927505,0.010663740808847638,0.802571517546639,0.008558414643680873
Iraq,16086.91806,16086.91806,37202572,0.08800000000000001,0.69592,4609.600694,2,0.2,1.5,0.06,0.8,0.05,0.2,0.3625,0.5840924714508963,1.0,0.11759863028799998,1.3364168840174995,88.71508994968883,3300429521.339775,8.560375168584203e-07,31.846797355626606,1.03432386210021,0.035840168000000006,80434.5903,88.71508994968883,118.56034407589533,118.5603440758953,88.71508994968883,8.560375168584203e-07,0.005410520204392187,0.9999999999999998,1.03432386210021,14.26653602896841,1.03432386210021,137708.65784350722,3.390042053144215,2.4000000000000004,0.11947359720000002,3.0999999999999988,2.802399999999999,118.84248587973941,4421246137.599989,0.007387523541581302,0.7464930516470559,0.005514734992669493
Ireland,63301.15414000002,62828.33917000001,4773095,0.079,0.63535,61606.48294,2,0.2,1.5,0.06,0.8,0.05,0.0,0.3875,0.31125054927451323,1.0,0.561752771728,1.1612786511903488,42.376239327026354,202265816.05063286,4.910114455895211e-08,0.23436442758861142,0.0,0.5254420200000002,316505.7707000001,42.37623932702634,49.21062204820859,49.21062204820859,42.376239327026354,4.910114455895211e-08,0.0007919873106841545,1.0,0.0,6.602708988916133,0.0,1016884.215747526,3.398430873524161,0.0,0.5966023244,1.3650557500000002,1.3650557500000002,53.22067300581506,254027328.22069082,0.0008407535965001449,0.7962364422260536,0.0006694386524660344
Israel,32688.40810000001,32612.68858,8547100,0.047,0.92205,37292.61222,2,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.3584782813615938,1.0,0.23852608171548487,1.1915943060288243,44.09603841535485,376893249.93987936,1.4355662496305931e-07,1.2269928292217644,0.0,0.5719240599999998,163442.0405000001,44.096038415354855,52.544588294165145,52.544588294165145,44.09603841535485,1.4355662496305931e-07,0.000756293424513824,1.0,0.0,2.4804242149314772,0.0,455932.8946769235,3.398474083941289,0.0,0.28341440195226897,2.9000000000000004,2.9000000000000004,57.72513952591071,493382540.0419114,0.0017659207921449896,0.7638966103418726,0.0013489809072517922
Italy,34699.867360000004,34620.12936,60600590,0.062,0.69116,30527.2682,2,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.7166666666666667,0.2046119687179293,1.0,0.45754809499000015,1.092826954321705,232.53101869766272,14091516926.379393,5.854735876822557e-07,35.48004484296143,34.027443302674165,0.3928778,173499.33680000002,232.53101869766272,254.11616494869023,254.11616494869023,232.53101869766272,5.854735876822557e-07,0.004519406247958813,1.0,34.02744330267416,54.78479243722137,34.027443302674165,847943.2453884453,3.3935346895043805,3.9999999999999996,0.456810574,1.528,1.2835199999999998,257.49400696494865,15604288743.539997,0.007420604934697037,0.903054099932182,0.006701207710255141
Jamaica,8179.62034,8190.000905,2881355,0.053,0.5503,4868.248263,2,0.2,1.5,0.06,0.8,0.05,0.6,0.4708333333333333,0.3810091134726805,1.0,0.18822421309199996,1.2060569299855268,114.91902965130754,331122520.68094325,2.875516361391558e-06,8.285383445477372,3.7203975843356987,0.32461760000000006,40898.1017,114.91902965130754,138.5988920981717,138.5988920981717,114.91902965130754,2.875516361391558e-06,0.013012308808972582,0.9999999999999998,3.7203975843356982,13.184171120791778,3.720397584335698,107341.53135403285,3.3814832414266167,3.2,0.20371065779999992,2.265503315887336,1.9755188914537576,144.74320346105716,417056553.0085344,0.017695589458258054,0.7939511279521061,0.01404943321016138
Japan,38252.301139999996,38239.77129,126994511,0.07400000000000001,0.93928,38894.46773,2,0.2,1.5,0.06,0.8,0.05,0.8,0.8041666666666667,0.210442533555454,1.0,0.27321243160910974,1.0965696153243938,243.76330335691011,30956601509.555458,5.54698992823245e-07,70.44372734578052,35.992927234837246,0.6147284599999998,191261.50569999998,243.76330335691014,267.30343179229044,267.30343179229044,243.76330335691011,5.54698992823245e-07,0.006980529060381506,0.9999999999999998,35.99292723483724,55.94755528731177,35.992927234837246,908853.8446511354,3.389728549107703,3.2,0.32231825966226996,1.1191079999999998,0.9758621759999997,282.4355203370894,35867760794.23922,0.00738349097753363,0.8630759440808874,0.006372513446047552
Jordan,8389.604574,8389.543336,9455802,0.08199999999999999,0.83905,4087.937517,2,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.425,0.17572272222131016,1.0,0.21103353265,1.074282840797043,18.707571254385968,176895089.68236533,4.0734736326010547e-07,3.851796012209631,0.5560726352053272,0.04409607199999999,41948.022870000015,18.707571254385968,20.097222791574858,20.097222791574858,18.707571254385968,4.0734736326010547e-07,0.0006310052576033718,1.0,0.5560726352053273,2.803727572463835,0.5560726352053273,238717.12399930542,3.3989273692358615,2.4000000000000004,0.21595723899999997,2.9,2.6216,21.298304213021016,201392547.57409254,0.0025386541195309754,0.8783596603408845,0.0022298513701542147
Kazakhstan,23446.56506,23419.90558,17797032,0.1,0.5322899999999999,7510.077209,2,0.2,1.5,0.06,0.8,0.05,0.6,0.7875,0.3305707553557686,1.0,0.05961528760000001,1.1736803624960621,71.79269187316532,1277696834.632863,4.0016941239320143e-07,7.121827837783002,23.144705687144516,0.09746399200000001,117232.8253,71.79269187316531,84.26167262226477,84.26167262226475,71.79269187316532,4.0016941239320143e-07,0.006354258251379152,0.9999999999999998,23.14470568714452,48.983504099776766,23.144705687144516,354637.61812151555,3.3899522058748595,3.2000000000000006,0.06057474019999999,0.9381249647231471,0.818044969238584,97.73334146090522,1739363405.446657,0.004168343687478511,0.7345772773141442,0.003061970556857565
Kenya,2925.6009169999998,2925.600917,48461567,0.047,0.26055,1455.359765,2,0.2,1.5,0.06,0.8,0.05,0.8,0.4958333333333334,0.4629602731517201,1.0,0.11135125787500001,1.2586616806405382,6.135139291005955,297318463.8054176,7.654056494838851e-07,37.09275716464182,0.23549571912087322,0.35982758000000004,14628.004585000002,6.135139291005954,7.722064730981354,7.722064730981354,6.135139291005955,7.654056494838851e-07,0.0017646122047866647,0.9999999999999998,0.2354957191208732,0.5936866868593442,0.23549571912087325,31596.673480029134,3.397621279209605,1.6000000000000005,0.10442404899999999,3.0999999999999988,2.9016,8.241182470391244,399380616.4480908,0.002816919567704403,0.7444489080357292,0.0020970526962020212
Kiribati,1955.1553229999995,1897.812347,114395,0.066,0.44447,1449.058231,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.28394957983193275,1.0,0.08799324177200003,1.1437540585452692,0.09933954274741465,11363.9469925905,2.0318839696945813e-08,0.0023243736671321163,0.0,0.0,9775.776614999995,0.09933954274741465,0.11362000519138676,0.11362000519138676,0.09933954274741465,2.0318839696945813e-08,2.7302788522240413e-05,0.9999999999999998,0.0,0.01484127289515126,0.0,34427.860822284696,3.399946081686424,0.0,0.08841467740000004,2.477999999999999,2.477999999999999,0.11952132766616076,13672.64227837046,6.113137215245215e-05,0.8311449068310506,5.080902861210412e-05
"Korea, Rep.",34985.84933,34985.849330000005,51245707,0.073,0.8259200000000001,27538.80613,2,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.9375,0.2367936221973808,1.0,0.2378575601043956,1.1134844759917188,200.01676631426932,10250000601.628515,5.180058194894622e-07,26.545574449851866,45.960628105249846,0.58502682,174929.24665,200.0167663142693,222.71556422900227,222.71556422900227,200.01676631426932,5.180058194894622e-07,0.008025787693198026,0.9999999999999998,45.960628105249846,56.727289986490305,45.960628105249846,738741.3775198162,3.388799920481389,4.0,0.27026457206121046,1.136112,0.95433408,230.63675883623236,11819143766.751225,0.006592286974678753,0.8672371538844538,0.005717076193509958
Kyrgyz Republic,3293.7009969999995,3291.968243,6082700,0.1,0.3585,1077.036174,2,0.2,1.5,0.06,0.8,0.05,0.6,0.4833333333333333,0.5202256666410198,1.0,0.28079532259999995,1.2954205472321014,36.60703955587723,222669639.5065344,3.881140041761342e-06,23.607810532021713,4.500029380210327,0.052352737999999996,16468.504985,36.60703955587723,47.421511214021656,47.421511214021656,36.60703955587723,3.881140041761342e-06,0.02400513339898972,0.9999999999999998,4.500029380210327,15.530369567131487,4.500029380210327,31656.463802206134,3.362832063773989,3.2000000000000006,0.2888084511999999,1.2982176603403819,1.132045799816813,49.91818150775825,303637322.6572411,0.01515565060496542,0.7333408079015816,0.011114257058919434
Lao PDR,6073.223695,5734.586572,6758353,0.076,0.39654,2353.152875,2,0.2,1.5,0.06,0.8,0.05,0.4,0.16666666666666666,0.2472988860728427,1.0,0.14921227557599998,1.120227843491314,223.53049251947468,1510697974.7104695,8.233155081826745e-06,55.64256834672904,4.5328541098651565,0.21732376000000003,30366.118475000003,223.53049251947462,250.40508158964244,250.40508158964246,223.53049251947468,8.233155081826745e-06,0.031321439056069184,0.9999999999999998,4.532854109865156,68.22208655177793,4.532854109865156,122791.16561024683,3.3488904350643596,2.4000000000000004,0.13596989719999997,1.5999999999999992,1.4463999999999992,265.1328863682405,1791861637.9854574,0.04365603832220452,0.8430885190493319,0.03680590469662829
Latvia,23728.513639999997,23712.09078,1960424,0.071,0.67361,14118.06391,2,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.2393699080806075,1.0,0.2867323948100001,1.1151382033707327,178.96145054615374,350840322.72549284,9.217158547212408e-07,1.806953882776034,0.0,0.27573411999999997,118642.56820000001,178.96145054615369,199.56675043465802,199.56675043465802,178.96145054615374,9.217158547212408e-07,0.010678675717100471,0.9999999999999998,0.0,46.61765208002053,0.0,495645.292891399,3.380301107556924,0.0,0.33506961200000007,0.9381249647231473,0.9381249647231473,229.21254444307337,449353773.2272677,0.009659793610362583,0.7807663885978987,0.007542042171763852
Lebanon,13267.885699999999,12974.16545,6006668,0.079,0.8791399999999999,7914.004677,2,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.375,0.1676576124167707,1.0,0.11787908817872471,1.0691058171657155,48.83674352677406,293346104.5664809,5.393898621600076e-07,3.239935824560928,1.5709069149996087,0.21107620600000004,66339.4285,48.83674352677404,52.21164659590424,52.21164659590425,48.83674352677406,5.393898621600076e-07,0.0010763250021313371,0.9999999999999998,1.5709069149996084,7.867726378911362,1.5709069149996087,395683.9629511751,3.398235579962574,2.4000000000000004,0.11801270911569801,2.6999999999999997,2.4408000000000003,56.08857035860618,336905420.73878825,0.004227393243115305,0.8707075829270196,0.0036808233527949414
Lesotho,2736.354895,2808.23633,2203821,0.028,0.2784,998.1343716,2,0.2,1.5,0.06,0.8,0.05,0.4,0.3416666666666667,0.1992120956582078,1.0,0.09297577183413126,1.0893607559544352,27.696298685894334,61037684.66624634,3.720869456151478e-06,8.200130245725207,0.28759263065920804,0.09669290799999997,13681.774475000002,27.696298685894334,30.171260873605682,30.17126087360569,27.696298685894334,3.720869456151478e-06,0.0030052824777983623,0.9999999999999998,0.28759263065920804,2.1043363218966435,0.28759263065920804,68679.43650607488,3.3946899439322538,1.6000000000000003,0.08792882277047559,3.266403415957444,3.0573535973361663,36.23867369401524,79863550.09901837,0.01324341143037853,0.7642746232864569,0.010121603281980108
Liberia,753.5573790000001,753.557379,4613823,0.077,0.501,455.3707414,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.4725120712732518,1.0,0.14354073346799998,1.2647930149676923,2.3751062640228953,10958319.908392908,2.3575158050138604e-06,10.877160644036467,0.0,0.16959178000000003,3767.786895000001,2.3751062640228953,3.0040178125421697,3.0040178125421697,2.3751062640228953,2.3575158050138604e-06,0.0021561275551552276,0.9999999999999998,0.0,0.6860197474376466,0.0,7973.948442940635,3.3957097041798923,0.0,0.13101331679999995,3.393739601658168,3.393739601658168,3.3181988739578703,15309582.283240924,0.0044033791804430995,0.7157817702439045,0.0031518585448327154
