country,income_cat,n,c,axfin,gamma_SP,k,fa,v,shew
Romania,poor,0.2,8876.82742615391,0.055712230000000015,0.5926064034825833,25115.518837544598,0.016466128672755178,0.6999999999999998,0.8000000000000004
Russian Federation,nonpoor,0.8,28106.894852326976,0.18236010000000002,1.0931554982500353,82496.65491309551,0.01640063614696951,0.14391789639329458,0.0
Russian Federation,poor,0.2,7049.125595270101,0.11406239999999998,0.627378006999858,12193.690577402715,0.01682973821342293,0.6020671383191284,0.0
Rwanda,nonpoor,0.8,1962.831074652297,0.3914391,1.1876742357413905,2754.2027797007704,0.02238006970591178,0.6824999999999998,0.8000000000000004
Rwanda,poor,0.2,424.5524786746614,0.06397243000000001,0.2493030570344371,597.1860853531545,0.014929914808157122,0.7000000000000002,0.8000000000000004
Senegal,nonpoor,0.8,2686.2946753851456,0.1060924,1.2092686546112592,11780.276753713784,0.003705733268102507,0.6849999999999998,0.6000000000000001
Senegal,poor,0.2,693.1635398268675,0.008773695,0.1629253815549628,3444.016442313939,0.0029440204054532607,0.6999999999999997,0.6000000000000001
Serbia,nonpoor,0.8,14733.049459454138,0.11498039999999998,1.120313151049061,67794.07651390677,0.033259392658660195,0.44134872157499994,0.4000000000000002
Serbia,poor,0.2,5383.198689321451,0.0419454,0.518747395803756,21006.43090702423,0.03620518943294088,0.6999999999999998,0.4000000000000002
Sierra Leone,nonpoor,0.8,1723.169855634915,0.1585936,1.1703817065457562,4233.041053181483,0.0075720094998836555,0.6734349004145419,0.8000000000000004
Sierra Leone,poor,0.2,592.0414185284907,0.03622707,0.31847317381697415,1463.8703575719228,0.007515500036902882,0.6999999999999997,0.8000000000000004
Slovak Republic,nonpoor,0.8,31291.021959226717,0.5120568,1.1319931203751645,102885.71914953414,0.015379121359554031,0.44143322644999994,0.8000000000000004
Slovak Republic,poor,0.2,11806.899071505115,0.33115959999999994,0.4720275184993424,36218.295066223014,0.012258455399106652,0.6999999999999998,0.8000000000000004
Slovenia,nonpoor,0.8,32765.809888932745,0.3861343,1.046982349089151,154382.88968539168,0.030893527899098643,0.34302908809524857,1.0
Slovenia,poor,0.2,13646.089753898015,0.24092039999999998,0.8120706036433959,36262.21267329915,0.031938527992546054,0.6999999999999998,1.0
South Africa,nonpoor,0.8,15104.906101395994,0.4081099,1.1157725736720756,37272.69283392026,0.005116472906499528,0.6416008539893611,0.6000000000000001
South Africa,poor,0.2,1530.1596665825127,0.21105010000000002,0.5369097053116976,1193.1934025281457,0.005295196778765656,0.6999999999999997,0.6000000000000001
Spain,nonpoor,0.8,38655.424543290974,0.5667167,1.1628692933202383,213313.04788419622,0.00965439062326021,0.10000000000000002,0.8000000000000004
Spain,poor,0.2,9450.562197341087,0.3559562000000001,0.34852282671904633,43320.98287904922,0.010638304680555183,0.10499999999999998,0.8000000000000004
Sri Lanka,nonpoor,0.8,12805.626979323224,0.3952670999999999,1.1766248461890123,37835.559370251874,0.004951565115986165,0.673890576643806,0.8000000000000004
Sri Lanka,poor,0.2,4015.8269444486073,0.21430860000000002,0.2935006152439506,12103.743350436482,0.004300450752276655,0.7000000000000002,0.8000000000000004
Sudan,nonpoor,0.8,4574.541990169901,0.1002178,1.25,4799.215809504131,0.009980531963108026,0.6,0.6000000000000001
Sudan,poor,0.2,1339.2735081759486,0.03672906,0.0,1501.288889389984,0.0071733227295688595,0.6999999999999997,0.6000000000000001
Swaziland,nonpoor,0.8,9516.429751587348,0.2348936,1.1718010728487587,50130.81666338522,0.018514778287648637,0.2999999999999999,0.6000000000000001
Swaziland,poor,0.2,1586.071625264558,0.09158991,0.31279570860496425,7753.150114427244,0.019836764485119354,0.5379999999999999,0.6000000000000001
Sweden,nonpoor,0.8,51694.58061366131,0.8096492,1.1109441165302707,146789.60136934515,0.001644685798419326,0.26086893749999995,0.8000000000000004
Sweden,poor,0.2,19703.95843762775,0.6662127999999999,0.5562235338789173,46593.09614815725,0.0018260200206345993,0.3000000000000001,0.8000000000000004
Switzerland,nonpoor,0.8,63316.77249538631,0.6177222,1.0980129365118156,228308.72706466785,0.020780262283328806,0.2394999999999999,1.0
Switzerland,poor,0.2,22292.794668161256,0.4604134,0.6079482539527377,60181.1867234624,0.02222616315851363,0.5700000000000001,1.0
Syrian Arab Republic,nonpoor,0.8,5724.998744158878,0.05367074,1.2131747686446506,21002.726526188082,0.01291352907273689,0.49999999999999994,0.6000000000000001
Syrian Arab Republic,poor,0.2,1896.9676401869156,0.04674114,0.1473009254213963,7575.034173989722,0.01296872406211996,0.6999999999999998,0.6000000000000001
Tajikistan,nonpoor,0.8,2997.1741260422696,0.02125592,1.0609609193706946,7952.8898774468535,0.10249967396227515,0.12597759214313936,0.6000000000000001
Tajikistan,poor,0.2,1092.2598560808706,0.006333106999999999,0.7561563225172215,2127.3687107291626,0.10478916563270062,0.43421459615058977,0.6000000000000001
Tanzania,nonpoor,0.8,2906.538417133317,0.1217031,1.0751290612156292,7075.771169981889,0.009463602964313549,0.4424472127146907,0.8000000000000004
Tanzania,poor,0.2,925.0216186666327,0.04258187,0.6994837551374831,2072.1395090059377,0.009067322317713376,0.6999999999999998,0.8000000000000004
Thailand,nonpoor,0.8,17906.111809379912,0.4691411,1.1571676687560253,74735.7073137113,0.025909967787899724,0.123626645,0.8000000000000004
Thailand,poor,0.2,5102.33073518485,0.3132831,0.37132932497589893,20304.649632865636,0.028572149358344096,0.6523446,0.8000000000000004
Togo,nonpoor,0.8,1634.3554445056682,0.08989002000000001,1.1906036801923074,4406.1766416675555,0.006576217018982765,0.6973988599523725,0.2000000000000001
Togo,poor,0.2,331.782570009977,0.03249362,0.23758527923077014,896.0589662204919,0.00733926237034045,0.6999999999999997,0.2000000000000001
Tunisia,nonpoor,0.8,12505.341171541431,0.1407694,1.0747684853629915,50830.543798034836,0.0365371574938315,0.10000000000000002,0.6000000000000001
Tunisia,poor,0.2,3609.346889009277,0.046129760000000006,0.700926058548034,11832.672751635993,0.040041281961755645,0.5644477,0.6000000000000001
Turkey,nonpoor,0.8,22323.780913982377,0.1221136,1.1489184618632735,54509.41977517502,0.012391519642462706,0.22103853749999994,0.8000000000000004
Turkey,poor,0.2,5498.001244207974,0.04858122,0.40432615254690557,11949.548727795387,0.012644743631524213,0.6999999999999998,0.8000000000000004
Uganda,nonpoor,0.8,2016.7314880581846,0.2338443,1.1999833138973952,3507.0977219831716,0.013230877368641153,0.3820205969835944,0.6000000000000001
Uganda,poor,0.2,522.2200786794618,0.06975457,0.200066744410418,946.3774301313351,0.017366213512280005,0.6999999999999998,0.6000000000000001
Ukraine,nonpoor,0.8,8355.846016595944,0.10913350000000001,1.0656208998296508,35144.4636578449,0.010177251324341541,0.4153083161363591,0.0
Ukraine,poor,0.2,3825.4558604899294,0.03185545,0.737516400681397,10929.99462351107,0.011276709870628643,0.6999999999999998,0.0
United Kingdom,nonpoor,0.8,44693.23546722098,0.6278858,1.1022001720320362,152724.13012698054,0.007249772359588021,0.2616344,1.0
United Kingdom,poor,0.2,14515.999496543605,0.3657089000000001,0.591199311871855,26751.04071296677,0.007553314466419418,0.2999999999999999,1.0
United States,nonpoor,0.8,62336.258983242864,0.6432125000000001,0.9083078101071975,201676.2780376327,0.025512263899840883,0.5613394405662196,0.8000000000000004
United States,poor,0.2,13399.996662362006,0.38833190000000006,1.3667687595712097,17627.028411955343,0.025696211428043438,0.7915896877346467,0.8000000000000004
Uruguay,nonpoor,0.8,23658.384287859455,0.17571460000000005,1.146402514939358,82778.9749555831,0.003635236456138183,0.40005741249999993,0.6000000000000001
Uruguay,poor,0.2,5127.729084528679,0.05289780000000001,0.41438994024256737,10664.941743599922,0.004036038102249532,0.6999999999999998,0.6000000000000001
Uzbekistan,nonpoor,0.8,6530.157585392721,0.025224540000000004,1.072641913633252,9153.94902650588,0.0524065225485531,0.12597759214313933,0.0
Uzbekistan,poor,0.2,2093.4875473585653,0.008141437999999999,0.7094323454669925,2023.9592881761973,0.05318641000137077,0.4342145961505898,0.0
"Venezuela, RB",nonpoor,0.8,18883.40048597292,0.2550486,1.1981031647417386,60368.558477028324,0.00914211978034454,0.6764212741773349,0.0
"Venezuela, RB",poor,0.2,2480.8598861968144,0.1876162,0.20758734103304574,7638.1002742872615,0.009471913381767437,0.6999999999999997,0.0
Vietnam,nonpoor,0.8,6623.05572308108,0.1847556,1.2153422799960392,24381.467114541952,0.04635719954307737,0.21724682499999998,0.8000000000000004
Vietnam,poor,0.2,1847.76736476203,0.09144979,0.13863088001584328,7552.040507583662,0.04272038910363065,0.3,0.8000000000000004
"Yemen, Rep.",nonpoor,0.8,4221.046446508236,0.01403569,1.117249340408791,19314.04088211446,0.02135636757970158,0.3,0.2000000000000001
"Yemen, Rep.",poor,0.2,1432.353361323255,0.000864128,0.5310026383648355,6330.82045991888,0.021821017173546297,0.2999999999999999,0.2000000000000001
Zambia,nonpoor,0.8,4359.579001394452,0.2458853,1.1726822765764504,10264.531588668839,0.008440344358897258,0.4424472127146907,0.8000000000000004
Zambia,poor,0.2,690.7161241423375,0.055189309999999984,0.30927089369419775,1523.2512429910357,0.01373849955683519,0.6999999999999998,0.8000000000000004
