country,hazard,rp,fa
Kiribati,tsunami,2000.0,0.04712267851658909
Kiribati,wind,20.0,0.0
Kiribati,wind,50.0,0.0
Kiribati,wind,100.0,0.0
Kiribati,wind,250.0,0.0
Kiribati,wind,500.0,0.0
Kiribati,wind,1000.0,0.0
Kiribati,wind,1500.0,0.0
Kiribati,wind,2000.0,0.0
Kyrgyz Republic,earthquake,20.0,0.045087205943340286
Kyrgyz Republic,earthquake,50.0,0.09493601916357965
Kyrgyz Republic,earthquake,100.0,0.1518001448110392
Kyrgyz Republic,earthquake,250.0,0.24959260422328156
Kyrgyz Republic,earthquake,500.0,0.3329141801005559
Kyrgyz Republic,earthquake,1000.0,0.4257353852451715
Kyrgyz Republic,earthquake,1500.0,0.4658618192704216
Kyrgyz Republic,earthquake,2000.0,4.197453061092473e-15
Kyrgyz Republic,flood,20.0,0.06201700381185712
Kyrgyz Republic,flood,50.0,0.1310311678710657
Kyrgyz Republic,flood,100.0,0.15730866655815456
Kyrgyz Republic,flood,250.0,0.18811474271153947
Kyrgyz Republic,flood,500.0,0.20182178393484845
Kyrgyz Republic,flood,1000.0,0.2292358664076723
Kyrgyz Republic,flood,1500.0,0.2418832690865182
Kyrgyz Republic,flood,2000.0,0.0
Kyrgyz Republic,surge,20.0,0.0
Kyrgyz Republic,surge,50.0,0.0
Kyrgyz Republic,surge,100.0,0.0
Kyrgyz Republic,surge,250.0,0.0
Kyrgyz Republic,surge,500.0,0.0
Kyrgyz Republic,surge,1000.0,0.0
Kyrgyz Republic,surge,1500.0,0.0
Kyrgyz Republic,surge,2000.0,0.0
Kyrgyz Republic,tsunami,20.0,0.0
Kyrgyz Republic,tsunami,50.0,0.0
Kyrgyz Republic,tsunami,100.0,0.0
Kyrgyz Republic,tsunami,250.0,0.0
Kyrgyz Republic,tsunami,500.0,0.0
Kyrgyz Republic,tsunami,1000.0,0.0
Kyrgyz Republic,tsunami,1500.0,0.0
Kyrgyz Republic,tsunami,2000.0,0.0
Kyrgyz Republic,wind,20.0,0.0
Kyrgyz Republic,wind,50.0,0.0
Kyrgyz Republic,wind,100.0,0.0
Kyrgyz Republic,wind,250.0,0.0
Kyrgyz Republic,wind,500.0,0.0
Kyrgyz Republic,wind,1000.0,0.0
Kyrgyz Republic,wind,1500.0,0.0
Kyrgyz Republic,wind,2000.0,0.0
Lao PDR,earthquake,20.0,0.002425541300214235
Lao PDR,earthquake,50.0,0.0061024481549453585
Lao PDR,earthquake,100.0,0.0113558084128757
Lao PDR,earthquake,250.0,0.023783367632822804
Lao PDR,earthquake,500.0,0.038489510632346936
Lao PDR,earthquake,1000.0,0.05794728013247434
Lao PDR,earthquake,1500.0,0.07220215963428418
Lao PDR,earthquake,2000.0,0.0
Lao PDR,flood,20.0,0.18568187191105315
Lao PDR,flood,50.0,0.2561933300998721
Lao PDR,flood,100.0,0.2985355850807894
Lao PDR,flood,250.0,0.36692091856585024
Lao PDR,flood,500.0,0.38600095973651927
Lao PDR,flood,1000.0,0.4128500490288884
Lao PDR,flood,1500.0,0.43969913846969966
Lao PDR,flood,2000.0,-1.1291934750052447e-14
Lao PDR,surge,20.0,0.0
Lao PDR,surge,50.0,0.0
Lao PDR,surge,100.0,0.0
Lao PDR,surge,250.0,0.0
Lao PDR,surge,500.0,0.0
Lao PDR,surge,1000.0,0.0
Lao PDR,surge,1500.0,0.0
Lao PDR,surge,2000.0,0.0
Lao PDR,tsunami,20.0,0.0
Lao PDR,tsunami,50.0,0.0
Lao PDR,tsunami,100.0,0.0
Lao PDR,tsunami,250.0,0.0
Lao PDR,tsunami,500.0,0.0
Lao PDR,tsunami,1000.0,0.0
Lao PDR,tsunami,1500.0,0.0
Lao PDR,tsunami,2000.0,0.0
Lao PDR,wind,20.0,0.000374073688894729
Lao PDR,wind,50.0,0.0006308782451597612
Lao PDR,wind,100.0,0.0007689292493947208
Lao PDR,wind,250.0,0.0009292465446353187
Lao PDR,wind,500.0,0.0011044080338796758
Lao PDR,wind,1000.0,0.0011637848098947124
Lao PDR,wind,1500.0,0.001221677166509373
Lao PDR,wind,2000.0,0.0
Latvia,earthquake,20.0,0.0
Latvia,earthquake,50.0,0.0
Latvia,earthquake,100.0,0.0
Latvia,earthquake,250.0,0.0
Latvia,earthquake,500.0,0.0
Latvia,earthquake,1000.0,0.0
Latvia,earthquake,1500.0,0.0
Latvia,earthquake,2000.0,0.0
Latvia,flood,20.0,0.059801052865788365
Latvia,flood,50.0,0.14116354572668383
Latvia,flood,100.0,0.23887042064305733
Latvia,flood,250.0,0.3488095464350551
Latvia,flood,500.0,0.41934166579220117
Latvia,flood,1000.0,0.4689358151654357
Latvia,flood,1500.0,0.5068810133445886
Latvia,flood,2000.0,2.9802186009225748e-15
Latvia,surge,20.0,0.0
Latvia,surge,50.0,0.0
Latvia,surge,100.0,0.0
Latvia,surge,250.0,0.0
Latvia,surge,500.0,0.0
Latvia,surge,1000.0,0.0
Latvia,surge,1500.0,0.0
Latvia,surge,2000.0,0.0
Latvia,tsunami,20.0,0.0
Latvia,tsunami,50.0,0.0
Latvia,tsunami,100.0,0.0
Latvia,tsunami,250.0,0.0
Latvia,tsunami,500.0,0.0
Latvia,tsunami,1000.0,0.0
Latvia,tsunami,1500.0,0.0
Latvia,tsunami,2000.0,0.0
Latvia,wind,20.0,0.0
Latvia,wind,50.0,0.0
Latvia,wind,100.0,0.0
Latvia,wind,250.0,0.0
Latvia,wind,500.0,0.0
Latvia,wind,1000.0,0.0
Latvia,wind,1500.0,0.0
Latvia,wind,2000.0,0.0
Lesotho,earthquake,20.0,0.0030462474265135595
Lesotho,earthquake,50.0,0.007635984658609095
Lesotho,earthquake,100.0,0.015415831926834482
Lesotho,earthquake,250.0,0.03509381032410814
Lesotho,earthquake,500.0,0.06032956532059414
Lesotho,earthquake,1000.0,0.09529424595293826
Lesotho,earthquake,1500.0,0.1188651812321177
Lesotho,earthquake,2000.0,0.0
Lesotho,flood,20.0,0.010767864648210099
Lesotho,flood,50.0,0.016481254918981943
Lesotho,flood,100.0,0.023680793361086257
Lesotho,flood,250.0,0.03185192414344381
Lesotho,flood,500.0,0.038623975716381966
Lesotho,flood,1000.0,0.041217178526480026
Lesotho,flood,1500.0,0.041280787396654715
Lesotho,flood,2000.0,0.0
Lesotho,surge,20.0,0.0
Lesotho,surge,50.0,0.0
Lesotho,surge,100.0,0.0
Lesotho,surge,250.0,0.0
Lesotho,surge,500.0,0.0
Lesotho,surge,1000.0,0.0
Lesotho,surge,1500.0,0.0
Lesotho,surge,2000.0,0.0
Lesotho,tsunami,20.0,0.0
Lesotho,tsunami,50.0,0.0
Lesotho,tsunami,100.0,0.0
Lesotho,tsunami,250.0,0.0
Lesotho,tsunami,500.0,0.0
Lesotho,tsunami,1000.0,0.0
Lesotho,tsunami,1500.0,0.0
Lesotho,tsunami,2000.0,0.0
Lesotho,wind,20.0,0.0
Lesotho,wind,50.0,0.0
Lesotho,wind,100.0,0.0
Lesotho,wind,250.0,0.0
Lesotho,wind,500.0,0.0
Lesotho,wind,1000.0,0.0
Lesotho,wind,1500.0,0.0
Lesotho,wind,2000.0,0.0
Liberia,earthquake,20.0,0.0
Liberia,earthquake,50.0,0.00015499119093154346
Liberia,earthquake,100.0,0.0007827055142042945
Liberia,earthquake,250.0,0.002425612138078655
Liberia,earthquake,500.0,0.005819919219479457
Liberia,earthquake,1000.0,0.014026702779304684
Liberia,earthquake,1500.0,0.022744957269204003
Liberia,earthquake,2000.0,0.09697798816586672
Liberia,flood,20.0,0.016646337671669682
Liberia,flood,50.0,0.037730785083995445
Liberia,flood,100.0,0.04609757492346497
Liberia,flood,250.0,0.056057543555886394
Liberia,flood,500.0,0.05778877493224131
Liberia,flood,1000.0,0.061251237684951165
Liberia,flood,1500.0,0.064713700437661
Liberia,flood,2000.0,0.0
Liberia,surge,20.0,0.0
Liberia,surge,50.0,0.0
Liberia,surge,100.0,0.0
Liberia,surge,250.0,0.0
Liberia,surge,500.0,0.0
Liberia,surge,1000.0,0.0
Liberia,surge,1500.0,0.0
Liberia,surge,2000.0,0.0
Liberia,tsunami,20.0,0.0
Liberia,tsunami,50.0,0.0
Liberia,tsunami,100.0,0.0
Liberia,tsunami,250.0,0.0
Liberia,tsunami,500.0,0.0
Liberia,tsunami,1000.0,0.0
Liberia,tsunami,1500.0,0.0
Liberia,tsunami,2000.0,0.0
Liberia,wind,20.0,0.0
Liberia,wind,50.0,0.0
Liberia,wind,100.0,0.0
Liberia,wind,250.0,0.0
Liberia,wind,500.0,0.0
Liberia,wind,1000.0,0.0
Liberia,wind,1500.0,0.0
Liberia,wind,2000.0,0.0
Lithuania,earthquake,20.0,0.0
Lithuania,earthquake,50.0,0.0
Lithuania,earthquake,100.0,0.0
Lithuania,earthquake,250.0,0.0
Lithuania,earthquake,500.0,0.0
Lithuania,earthquake,1000.0,0.0
Lithuania,earthquake,1500.0,0.0
Lithuania,earthquake,2000.0,0.0
Lithuania,flood,20.0,0.023138172160321505
Lithuania,flood,50.0,0.04519187301484401
Lithuania,flood,100.0,0.060245406941225745
Lithuania,flood,250.0,0.12950970889870328
Lithuania,flood,500.0,0.15755295380324258
Lithuania,flood,1000.0,0.20501381037163158
Lithuania,flood,1500.0,0.21931125764450882
Lithuania,flood,2000.0,-1.5698410042414837e-15
Lithuania,surge,20.0,0.0
Lithuania,surge,50.0,0.0
Lithuania,surge,100.0,0.0
Lithuania,surge,250.0,0.0
Lithuania,surge,500.0,0.0
Lithuania,surge,1000.0,0.0
Lithuania,surge,1500.0,0.0
Lithuania,surge,2000.0,0.0
Lithuania,tsunami,20.0,0.0
Lithuania,tsunami,50.0,0.0
Lithuania,tsunami,100.0,0.0
Lithuania,tsunami,250.0,0.0
Lithuania,tsunami,500.0,0.0
Lithuania,tsunami,1000.0,0.0
Lithuania,tsunami,1500.0,0.0
Lithuania,tsunami,2000.0,0.0
Lithuania,wind,20.0,0.0
Lithuania,wind,50.0,0.0
Lithuania,wind,100.0,0.0
Lithuania,wind,250.0,0.0
Lithuania,wind,500.0,0.0
Lithuania,wind,1000.0,0.0
Lithuania,wind,1500.0,0.0
Lithuania,wind,2000.0,0.0
Luxembourg,earthquake,20.0,0.0007133990130098352
Luxembourg,earthquake,50.0,0.0014542437296244531
Luxembourg,earthquake,100.0,0.002386451248614487
Luxembourg,earthquake,250.0,0.0049631296153172955
Luxembourg,earthquake,500.0,0.009917173756337837
Luxembourg,earthquake,1000.0,0.02031644549254727
Luxembourg,earthquake,1500.0,0.030620319748640767
Luxembourg,earthquake,2000.0,0.0
Luxembourg,flood,20.0,2.726769209616711e-05
Luxembourg,flood,50.0,0.00013202203907120897
Luxembourg,flood,100.0,0.0011356420125718356
Luxembourg,flood,250.0,0.010259283045415745
Luxembourg,flood,500.0,0.01774032291648491
Luxembourg,flood,1000.0,0.025678070767841777
Luxembourg,flood,1500.0,0.03273600879646706
Luxembourg,flood,2000.0,0.05813623970547635
Luxembourg,surge,20.0,0.0
Luxembourg,surge,50.0,0.0
Luxembourg,surge,100.0,0.0
Luxembourg,surge,250.0,0.0
Luxembourg,surge,500.0,0.0
Luxembourg,surge,1000.0,0.0
Luxembourg,surge,1500.0,0.0
Luxembourg,surge,2000.0,0.0
Luxembourg,tsunami,20.0,0.0
Luxembourg,tsunami,50.0,0.0
Luxembourg,tsunami,100.0,0.0
Luxembourg,tsunami,250.0,0.0
Luxembourg,tsunami,500.0,0.0
Luxembourg,tsunami,1000.0,0.0
Luxembourg,tsunami,1500.0,0.0
Luxembourg,tsunami,2000.0,0.0
Luxembourg,wind,20.0,0.0
Luxembourg,wind,50.0,0.0
Luxembourg,wind,100.0,0.0
Luxembourg,wind,250.0,0.0
Luxembourg,wind,500.0,0.0
Luxembourg,wind,1000.0,0.0
Luxembourg,wind,1500.0,0.0
Luxembourg,wind,2000.0,0.0
"Macedonia, FYR",earthquake,20.0,0.010904787478515742
"Macedonia, FYR",earthquake,50.0,0.024912684490191614
"Macedonia, FYR",earthquake,100.0,0.043793109604923525
"Macedonia, FYR",earthquake,250.0,0.08616140650375109
"Macedonia, FYR",earthquake,500.0,0.13401357556208748
"Macedonia, FYR",earthquake,1000.0,0.2005175369985962
"Macedonia, FYR",earthquake,1500.0,0.24404556516982748
"Macedonia, FYR",earthquake,2000.0,-1.1854033676259325e-15
"Macedonia, FYR",flood,20.0,0.004567766341278308
"Macedonia, FYR",flood,50.0,0.009517752571293423
"Macedonia, FYR",flood,100.0,0.0135249675138779
"Macedonia, FYR",flood,250.0,0.028771969363594177
"Macedonia, FYR",flood,500.0,0.03767390762797496
"Macedonia, FYR",flood,1000.0,0.06013824573772882
"Macedonia, FYR",flood,1500.0,0.08572290107564058
"Macedonia, FYR",flood,2000.0,0.0
"Macedonia, FYR",surge,20.0,0.0
"Macedonia, FYR",surge,50.0,0.0
"Macedonia, FYR",surge,100.0,0.0
"Macedonia, FYR",surge,250.0,0.0
"Macedonia, FYR",surge,500.0,0.0
"Macedonia, FYR",surge,1000.0,0.0
"Macedonia, FYR",surge,1500.0,0.0
"Macedonia, FYR",surge,2000.0,0.0
"Macedonia, FYR",tsunami,20.0,0.0
"Macedonia, FYR",tsunami,50.0,0.0
"Macedonia, FYR",tsunami,100.0,0.0
"Macedonia, FYR",tsunami,250.0,0.0
"Macedonia, FYR",tsunami,500.0,0.0
"Macedonia, FYR",tsunami,1000.0,0.0
"Macedonia, FYR",tsunami,1500.0,0.0
"Macedonia, FYR",tsunami,2000.0,0.0
"Macedonia, FYR",wind,20.0,0.0
"Macedonia, FYR",wind,50.0,0.0
"Macedonia, FYR",wind,100.0,0.0
"Macedonia, FYR",wind,250.0,0.0
"Macedonia, FYR",wind,500.0,0.0
"Macedonia, FYR",wind,1000.0,0.0
"Macedonia, FYR",wind,1500.0,0.0
"Macedonia, FYR",wind,2000.0,0.0
Madagascar,earthquake,20.0,9.824577257028266e-05
Madagascar,earthquake,50.0,0.0002715661449348378
Madagascar,earthquake,100.0,0.0005700108502898473
Madagascar,earthquake,250.0,0.001641445879452552
Madagascar,earthquake,500.0,0.0037537299897136282
Madagascar,earthquake,1000.0,0.008027421096520923
Madagascar,earthquake,1500.0,0.011859006226761946
Madagascar,earthquake,2000.0,-1.4757052568159757e-17
Madagascar,flood,20.0,0.04544124947895781
Madagascar,flood,50.0,0.09555079927083557
Madagascar,flood,100.0,0.10300990509080571
Madagascar,flood,250.0,0.11806994544024474
Madagascar,flood,500.0,0.13023359883189037
Madagascar,flood,1000.0,0.13234402109207657
Madagascar,flood,1500.0,0.13445444335226275
Madagascar,flood,2000.0,-1.888902728724449e-15
Madagascar,surge,20.0,0.005063364675013717
Madagascar,surge,50.0,0.006707591095199391
Madagascar,surge,100.0,0.007678926657969732
Madagascar,surge,250.0,0.008632652129430306
Madagascar,surge,500.0,0.008982073414892537
Madagascar,surge,1000.0,0.00968184283272804
Madagascar,surge,1500.0,0.010380685403652506
Madagascar,surge,2000.0,4.722256821811122e-16
Madagascar,tsunami,20.0,0.0
Madagascar,tsunami,50.0,0.0
Madagascar,tsunami,100.0,0.0
Madagascar,tsunami,250.0,0.0
Madagascar,tsunami,500.0,0.0
Madagascar,tsunami,1000.0,0.0
Madagascar,tsunami,1500.0,0.0
Madagascar,tsunami,2000.0,0.0
Madagascar,wind,20.0,0.0673715751166158
Madagascar,wind,50.0,0.08297411601706994
Madagascar,wind,100.0,0.0984061170858926
Madagascar,wind,250.0,0.10960242777126067
Madagascar,wind,500.0,0.1260419114323843
Madagascar,wind,1000.0,0.13558658092227838
Madagascar,wind,1500.0,0.1393847995637219
Madagascar,wind,2000.0,0.0
Malawi,earthquake,20.0,0.002113447412134704
Malawi,earthquake,50.0,0.006655390297840342
Malawi,earthquake,100.0,0.01541229436912462
Malawi,earthquake,250.0,0.03900271133303135
Malawi,earthquake,500.0,0.07026407124736264
Malawi,earthquake,1000.0,0.11679094177492211
Malawi,earthquake,1500.0,0.15137462670076274
Malawi,earthquake,2000.0,0.0
Malawi,flood,20.0,0.037759538616048076
Malawi,flood,50.0,0.07786634372078333
Malawi,flood,100.0,0.09358931292624227
Malawi,flood,250.0,0.11022310827388132
Malawi,flood,500.0,0.1149647940649998
Malawi,flood,1000.0,0.12444816569497139
Malawi,flood,1500.0,0.13393153730107563
Malawi,flood,2000.0,0.0
Malawi,surge,20.0,0.0
Malawi,surge,50.0,0.0
Malawi,surge,100.0,0.0
Malawi,surge,250.0,0.0
Malawi,surge,500.0,0.0
Malawi,surge,1000.0,0.0
Malawi,surge,1500.0,0.0
Malawi,surge,2000.0,0.0
Malawi,tsunami,20.0,0.0
Malawi,tsunami,50.0,0.0
Malawi,tsunami,100.0,0.0
Malawi,tsunami,250.0,0.0
Malawi,tsunami,500.0,0.0
Malawi,tsunami,1000.0,0.0
Malawi,tsunami,1500.0,0.0
Malawi,tsunami,2000.0,0.0
Malawi,wind,20.0,0.0
Malawi,wind,50.0,0.0
Malawi,wind,100.0,0.0
Malawi,wind,250.0,0.0
Malawi,wind,500.0,0.0
Malawi,wind,1000.0,0.0
Malawi,wind,1500.0,0.0
Malawi,wind,2000.0,0.0
Malaysia,earthquake,20.0,0.0
Malaysia,earthquake,50.0,0.0
Malaysia,earthquake,100.0,0.0
Malaysia,earthquake,250.0,0.0
Malaysia,earthquake,500.0,0.0
Malaysia,earthquake,1000.0,0.0
Malaysia,earthquake,1500.0,0.0
Malaysia,earthquake,2000.0,0.07762393447778321
Malaysia,flood,20.0,0.017841675782256025
Malaysia,flood,50.0,0.04443762643677326
Malaysia,flood,100.0,0.07094425073080662
Malaysia,flood,250.0,0.11379085656659932
Malaysia,flood,500.0,0.1395710945812973
Malaysia,flood,1000.0,0.17412369479216463
Malaysia,flood,1500.0,0.262280078698345
Malaysia,flood,2000.0,0.0
Malaysia,surge,20.0,0.0
Malaysia,surge,50.0,0.0
Malaysia,surge,100.0,0.0
Malaysia,surge,250.0,0.0
Malaysia,surge,500.0,0.0
Malaysia,surge,1000.0,0.0
Malaysia,surge,1500.0,0.0
Malaysia,surge,2000.0,0.0
Malaysia,tsunami,20.0,0.0
Malaysia,tsunami,50.0,0.0
Malaysia,tsunami,100.0,0.0
Malaysia,tsunami,250.0,0.0
Malaysia,tsunami,500.0,0.0
Malaysia,tsunami,1000.0,0.0
Malaysia,tsunami,1500.0,0.0
Malaysia,tsunami,2000.0,0.0
Malaysia,wind,20.0,0.0
Malaysia,wind,50.0,0.0
Malaysia,wind,100.0,0.0
Malaysia,wind,250.0,0.0
Malaysia,wind,500.0,0.0
Malaysia,wind,1000.0,0.0
Malaysia,wind,1500.0,0.0
Malaysia,wind,2000.0,0.0
Maldives,earthquake,20.0,0.0
Maldives,earthquake,50.0,0.0
Maldives,earthquake,100.0,0.0
Maldives,earthquake,250.0,0.0
Maldives,earthquake,500.0,0.0
Maldives,earthquake,1000.0,0.0
Maldives,earthquake,1500.0,0.0
Maldives,earthquake,2000.0,0.0
Maldives,surge,20.0,0.0
Maldives,surge,50.0,0.0
Maldives,surge,100.0,0.0
Maldives,surge,250.0,0.0
Maldives,surge,500.0,0.0
Maldives,surge,1000.0,0.0
Maldives,surge,1500.0,0.0
Maldives,surge,2000.0,0.0
Maldives,tsunami,20.0,0.0
Maldives,tsunami,50.0,0.0
Maldives,tsunami,100.0,0.0
Maldives,tsunami,250.0,0.0
Maldives,tsunami,500.0,0.00013986469264807728
Maldives,tsunami,1000.0,0.001687117855067432
Maldives,tsunami,1500.0,0.004131836128645283
Maldives,tsunami,2000.0,0.02222488817481461
Maldives,wind,20.0,0.0
Maldives,wind,50.0,0.0
Maldives,wind,100.0,0.0
Maldives,wind,250.0,0.0
Maldives,wind,500.0,0.0
Maldives,wind,1000.0,0.0
Maldives,wind,1500.0,0.0
Maldives,wind,2000.0,0.0
Mali,earthquake,20.0,0.0
Mali,earthquake,50.0,0.0
Mali,earthquake,100.0,0.0
Mali,earthquake,250.0,0.0
Mali,earthquake,500.0,0.0
Mali,earthquake,1000.0,0.0
Mali,earthquake,1500.0,0.0
Mali,earthquake,2000.0,0.0
Mali,flood,20.0,0.0871985004618223
Mali,flood,50.0,0.1567958821550779
Mali,flood,100.0,0.21280947297539515
Mali,flood,250.0,0.28050295801212394
Mali,flood,500.0,0.3311504380987659
Mali,flood,1000.0,0.3446250182621949
Mali,flood,1500.0,0.35809959817470594
Mali,flood,2000.0,0.0
Mali,surge,20.0,0.0
Mali,surge,50.0,0.0
Mali,surge,100.0,0.0
Mali,surge,250.0,0.0
Mali,surge,500.0,0.0
Mali,surge,1000.0,0.0
Mali,surge,1500.0,0.0
Mali,surge,2000.0,0.0
Mali,tsunami,20.0,0.0
Mali,tsunami,50.0,0.0
Mali,tsunami,100.0,0.0
Mali,tsunami,250.0,0.0
Mali,tsunami,500.0,0.0
Mali,tsunami,1000.0,0.0
Mali,tsunami,1500.0,0.0
Mali,tsunami,2000.0,0.0
Mali,wind,20.0,0.0
Mali,wind,50.0,0.0
Mali,wind,100.0,0.0
Mali,wind,250.0,0.0
Mali,wind,500.0,0.0
Mali,wind,1000.0,0.0
Mali,wind,1500.0,0.0
Mali,wind,2000.0,0.0
Mauritania,earthquake,20.0,0.0002865290046954755
Mauritania,earthquake,50.0,0.0013753392225382825
Mauritania,earthquake,100.0,0.0027061072665683795
Mauritania,earthquake,250.0,0.00604894565468226
Mauritania,earthquake,500.0,0.011136427315830812
Mauritania,earthquake,1000.0,0.019789603257634167
Mauritania,earthquake,1500.0,0.026800012905850143
Mauritania,earthquake,2000.0,0.0
Mauritania,flood,20.0,0.07398125740555839
Mauritania,flood,50.0,0.18982681446196037
Mauritania,flood,100.0,0.22615786336077268
Mauritania,flood,250.0,0.2620270056004652
Mauritania,flood,500.0,0.2889921502018972
Mauritania,flood,1000.0,0.3289431077890351
Mauritania,flood,1500.0,0.32897322230579423
Mauritania,flood,2000.0,0.0
Mauritania,surge,20.0,0.0
Mauritania,surge,50.0,0.0
Mauritania,surge,100.0,0.0
Mauritania,surge,250.0,0.0
Mauritania,surge,500.0,0.0
Mauritania,surge,1000.0,0.0
Mauritania,surge,1500.0,0.0
Mauritania,surge,2000.0,0.0
Mauritania,tsunami,20.0,0.0
Mauritania,tsunami,50.0,0.0
Mauritania,tsunami,100.0,0.0
Mauritania,tsunami,250.0,0.0
Mauritania,tsunami,500.0,0.0
Mauritania,tsunami,1000.0,0.0
Mauritania,tsunami,1500.0,0.0
Mauritania,tsunami,2000.0,0.0
Mauritania,wind,20.0,0.0
Mauritania,wind,50.0,0.0
Mauritania,wind,100.0,0.0
Mauritania,wind,250.0,0.0
Mauritania,wind,500.0,0.0
Mauritania,wind,1000.0,0.0
Mauritania,wind,1500.0,0.0
Mauritania,wind,2000.0,0.0
Mauritius,earthquake,20.0,0.0
Mauritius,earthquake,50.0,0.0
Mauritius,earthquake,100.0,0.0
Mauritius,earthquake,250.0,0.0
Mauritius,earthquake,500.0,0.0
Mauritius,earthquake,1000.0,0.0
Mauritius,earthquake,1500.0,0.0
Mauritius,earthquake,2000.0,0.0
Mauritius,surge,20.0,0.014819790175471925
Mauritius,surge,50.0,0.022218000704088917
Mauritius,surge,100.0,0.028858599496282424
Mauritius,surge,250.0,0.03733857404655882
Mauritius,surge,500.0,0.040073514722921415
Mauritius,surge,1000.0,0.045542642233122786
Mauritius,surge,1500.0,0.04927567041100248
Mauritius,surge,2000.0,0.0
Mauritius,tsunami,20.0,0.0
Mauritius,tsunami,50.0,0.0
Mauritius,tsunami,100.0,0.0
Mauritius,tsunami,250.0,0.0
Mauritius,tsunami,500.0,0.0
Mauritius,tsunami,1000.0,0.0
Mauritius,tsunami,1500.0,0.0
Mauritius,tsunami,2000.0,0.0
Mauritius,wind,20.0,0.020349978930101455
Mauritius,wind,50.0,0.06264959062581746
Mauritius,wind,100.0,0.09515377256721826
Mauritius,wind,250.0,0.12493130610001832
Mauritius,wind,500.0,0.13833613385830928
Mauritius,wind,1000.0,0.16376098065866235
Mauritius,wind,1500.0,0.16680198139968958
Mauritius,wind,2000.0,0.0
Mexico,earthquake,20.0,0.0015941932080615724
Mexico,earthquake,50.0,0.003276954151369313
Mexico,earthquake,100.0,0.005544078661397125
Mexico,earthquake,250.0,0.010949508346129498
Mexico,earthquake,500.0,0.018307566399020484
Mexico,earthquake,1000.0,0.030629920187612125
Mexico,earthquake,1500.0,0.040928157677752056
Mexico,earthquake,2000.0,6.36855627653472e-16
Mexico,flood,20.0,0.0019085625761358284
Mexico,flood,50.0,0.003672435347898253
Mexico,flood,100.0,0.005322857664387368
Mexico,flood,250.0,0.008589768453851928
Mexico,flood,500.0,0.0117862096539382
Mexico,flood,1000.0,0.014422682616716089
Mexico,flood,1500.0,0.015040482396909966
Mexico,flood,2000.0,0.0
Mexico,surge,20.0,0.00017253530969164256
Mexico,surge,50.0,0.0003730945126910463
Mexico,surge,100.0,0.0009668861317452113
Mexico,surge,250.0,0.0021695061048046067
Mexico,surge,500.0,0.002637375641856194
Mexico,surge,1000.0,0.002788165919870443
Mexico,surge,1500.0,0.0028696870155874004
Mexico,surge,2000.0,1.9901738364171e-17
Mexico,tsunami,20.0,0.0
Mexico,tsunami,50.0,0.0
Mexico,tsunami,100.0,0.0
Mexico,tsunami,250.0,0.0
Mexico,tsunami,500.0,0.0
Mexico,tsunami,1000.0,0.0
Mexico,tsunami,1500.0,0.0
Mexico,tsunami,2000.0,0.0
Mexico,wind,20.0,0.0012384517772028455
Mexico,wind,50.0,0.004120234547993201
Mexico,wind,100.0,0.008703705939275481
Mexico,wind,250.0,0.011785234589019854
Mexico,wind,500.0,0.01401702179592381
Mexico,wind,1000.0,0.01640755684330205
Mexico,wind,1500.0,0.018189341615783422
Mexico,wind,2000.0,0.0
"Micronesia, Fed. Sts.",earthquake,20.0,0.00018191297147723563
"Micronesia, Fed. Sts.",earthquake,50.0,0.000562276457293274
"Micronesia, Fed. Sts.",earthquake,100.0,0.0012403157146175156
"Micronesia, Fed. Sts.",earthquake,250.0,0.0033240461151749423
"Micronesia, Fed. Sts.",earthquake,500.0,0.006069278230195044
"Micronesia, Fed. Sts.",earthquake,1000.0,0.00995560080266326
"Micronesia, Fed. Sts.",earthquake,1500.0,0.012733908003406496
"Micronesia, Fed. Sts.",earthquake,2000.0,3.020808296929271e-17
"Micronesia, Fed. Sts.",surge,20.0,0.0030594454293898722
"Micronesia, Fed. Sts.",surge,50.0,0.08179468699330979
"Micronesia, Fed. Sts.",surge,100.0,0.11252144163010104
"Micronesia, Fed. Sts.",surge,250.0,0.13463213643601596
"Micronesia, Fed. Sts.",surge,500.0,0.1564286179275611
"Micronesia, Fed. Sts.",surge,1000.0,0.1655242665014229
"Micronesia, Fed. Sts.",surge,1500.0,0.1682529610735814
"Micronesia, Fed. Sts.",surge,2000.0,0.0
"Micronesia, Fed. Sts.",tsunami,20.0,0.0
"Micronesia, Fed. Sts.",tsunami,50.0,0.0
"Micronesia, Fed. Sts.",tsunami,100.0,0.0001653754286156688
"Micronesia, Fed. Sts.",tsunami,250.0,0.001719904457602955
"Micronesia, Fed. Sts.",tsunami,500.0,0.0033075085723133757
"Micronesia, Fed. Sts.",tsunami,1000.0,0.005639302115794305
"Micronesia, Fed. Sts.",tsunami,1500.0,0.009211411373892751
"Micronesia, Fed. Sts.",tsunami,2000.0,0.034629614752121035
"Micronesia, Fed. Sts.",wind,20.0,0.03821826155308105
"Micronesia, Fed. Sts.",wind,50.0,0.08258848905066499
"Micronesia, Fed. Sts.",wind,100.0,0.14556345226751166
"Micronesia, Fed. Sts.",wind,250.0,0.23352664274818588
"Micronesia, Fed. Sts.",wind,500.0,0.27387824733040905
"Micronesia, Fed. Sts.",wind,1000.0,0.32218441002904585
"Micronesia, Fed. Sts.",wind,1500.0,0.3346537173466673
