country,hazard,rp,income_cat,fa,shew
Mauritania,surge,2000.0,nonpoor,0.0,0.6000000000000001
Mauritania,surge,2000.0,poor,0.0,0.6000000000000001
Mauritania,tsunami,20.0,nonpoor,0.0,0.6000000000000001
Mauritania,tsunami,20.0,poor,0.0,0.6000000000000001
Mauritania,tsunami,50.0,nonpoor,0.0,0.6000000000000001
Mauritania,tsunami,50.0,poor,0.0,0.6000000000000001
Mauritania,tsunami,100.0,nonpoor,0.0,0.6000000000000001
Mauritania,tsunami,100.0,poor,0.0,0.6000000000000001
Mauritania,tsunami,250.0,nonpoor,0.0,0.6000000000000001
Mauritania,tsunami,250.0,poor,0.0,0.6000000000000001
Mauritania,tsunami,500.0,nonpoor,0.0,0.6000000000000001
Mauritania,tsunami,500.0,poor,0.0,0.6000000000000001
Mauritania,tsunami,1000.0,nonpoor,0.0,0.6000000000000001
Mauritania,tsunami,1000.0,poor,0.0,0.6000000000000001
Mauritania,tsunami,1500.0,nonpoor,0.0,0.6000000000000001
Mauritania,tsunami,1500.0,poor,0.0,0.6000000000000001
Mauritania,tsunami,2000.0,nonpoor,0.0,0.6000000000000001
Mauritania,tsunami,2000.0,poor,0.0,0.6000000000000001
Mauritania,wind,20.0,nonpoor,0.0,0.6000000000000001
Mauritania,wind,20.0,poor,0.0,0.6000000000000001
Mauritania,wind,50.0,nonpoor,0.0,0.6000000000000001
Mauritania,wind,50.0,poor,0.0,0.6000000000000001
Mauritania,wind,100.0,nonpoor,0.0,0.6000000000000001
Mauritania,wind,100.0,poor,0.0,0.6000000000000001
Mauritania,wind,250.0,nonpoor,0.0,0.6000000000000001
Mauritania,wind,250.0,poor,0.0,0.6000000000000001
Mauritania,wind,500.0,nonpoor,0.0,0.6000000000000001
Mauritania,wind,500.0,poor,0.0,0.6000000000000001
Mauritania,wind,1000.0,nonpoor,0.0,0.6000000000000001
Mauritania,wind,1000.0,poor,0.0,0.6000000000000001
Mauritania,wind,1500.0,nonpoor,0.0,0.6000000000000001
Mauritania,wind,1500.0,poor,0.0,0.6000000000000001
Mauritania,wind,2000.0,nonpoor,0.0,0.6000000000000001
Mauritania,wind,2000.0,poor,0.0,0.6000000000000001
Mauritius,earthquake,20.0,nonpoor,0.0,0.0
Mauritius,earthquake,20.0,poor,0.0,0.0
Mauritius,earthquake,50.0,nonpoor,0.0,0.0
Mauritius,earthquake,50.0,poor,0.0,0.0
Mauritius,earthquake,100.0,nonpoor,0.0,0.0
Mauritius,earthquake,100.0,poor,0.0,0.0
Mauritius,earthquake,250.0,nonpoor,0.0,0.0
Mauritius,earthquake,250.0,poor,0.0,0.0
Mauritius,earthquake,500.0,nonpoor,0.0,0.0
Mauritius,earthquake,500.0,poor,0.0,0.0
Mauritius,earthquake,1000.0,nonpoor,0.0,0.0
Mauritius,earthquake,1000.0,poor,0.0,0.0
Mauritius,earthquake,1500.0,nonpoor,0.0,0.0
Mauritius,earthquake,1500.0,poor,0.0,0.0
Mauritius,earthquake,2000.0,nonpoor,0.0,0.0
Mauritius,earthquake,2000.0,poor,0.0,0.0
Mauritius,surge,20.0,nonpoor,0.014500050635363682,0.8
Mauritius,surge,20.0,poor,0.01609874833590489,0.8
Mauritius,surge,50.0,nonpoor,0.021738643490313538,0.8
Mauritius,surge,50.0,poor,0.024135429559190437,0.8
Mauritius,surge,100.0,nonpoor,0.028235970213286152,0.8
Mauritius,surge,100.0,poor,0.031349116628267504,0.8
Mauritius,surge,250.0,nonpoor,0.03653298784374579,0.8
Mauritius,surge,250.0,poor,0.04056091885781093,0.8
Mauritius,surge,500.0,nonpoor,0.03920892170127158,0.8
Mauritius,surge,500.0,poor,0.043531886809520734,0.8
Mauritius,surge,1000.0,nonpoor,0.044560051838082385,0.8
Mauritius,surge,1000.0,poor,0.0494730038132844,0.8
Mauritius,surge,1500.0,nonpoor,0.0482125392863921,0.8
Mauritius,surge,1500.0,poor,0.053528194909443966,0.8
Mauritius,surge,2000.0,nonpoor,0.0,0.8
Mauritius,surge,2000.0,poor,0.0,0.8
Mauritius,tsunami,20.0,nonpoor,0.0,0.8
Mauritius,tsunami,20.0,poor,0.0,0.8
Mauritius,tsunami,50.0,nonpoor,0.0,0.8
Mauritius,tsunami,50.0,poor,0.0,0.8
Mauritius,tsunami,100.0,nonpoor,0.0,0.8
Mauritius,tsunami,100.0,poor,0.0,0.8
Mauritius,tsunami,250.0,nonpoor,0.0,0.8
Mauritius,tsunami,250.0,poor,0.0,0.8
Mauritius,tsunami,500.0,nonpoor,0.0,0.8
Mauritius,tsunami,500.0,poor,0.0,0.8
Mauritius,tsunami,1000.0,nonpoor,0.0,0.8
Mauritius,tsunami,1000.0,poor,0.0,0.8
Mauritius,tsunami,1500.0,nonpoor,0.0,0.8
Mauritius,tsunami,1500.0,poor,0.0,0.8
Mauritius,tsunami,2000.0,nonpoor,0.0,0.8
Mauritius,tsunami,2000.0,poor,0.0,0.8
Mauritius,wind,20.0,nonpoor,0.020349978930101455,0.8
Mauritius,wind,20.0,poor,0.020349978930101455,0.8
Mauritius,wind,50.0,nonpoor,0.06264959062581746,0.8
Mauritius,wind,50.0,poor,0.06264959062581746,0.8
Mauritius,wind,100.0,nonpoor,0.09515377256721826,0.8
Mauritius,wind,100.0,poor,0.09515377256721826,0.8
Mauritius,wind,250.0,nonpoor,0.12493130610001832,0.8
Mauritius,wind,250.0,poor,0.12493130610001832,0.8
Mauritius,wind,500.0,nonpoor,0.13833613385830928,0.8
Mauritius,wind,500.0,poor,0.13833613385830928,0.8
Mauritius,wind,1000.0,nonpoor,0.16376098065866235,0.8
Mauritius,wind,1000.0,poor,0.16376098065866235,0.8
Mauritius,wind,1500.0,nonpoor,0.16680198139968958,0.8
Mauritius,wind,1500.0,poor,0.16680198139968958,0.8
Mauritius,wind,2000.0,nonpoor,0.0,0.8
Mauritius,wind,2000.0,poor,0.0,0.8
Mexico,earthquake,20.0,nonpoor,0.0015941932080615724,0.0
Mexico,earthquake,20.0,poor,0.0015941932080615724,0.0
Mexico,earthquake,50.0,nonpoor,0.003276954151369313,0.0
Mexico,earthquake,50.0,poor,0.003276954151369313,0.0
Mexico,earthquake,100.0,nonpoor,0.005544078661397125,0.0
Mexico,earthquake,100.0,poor,0.005544078661397125,0.0
Mexico,earthquake,250.0,nonpoor,0.010949508346129498,0.0
Mexico,earthquake,250.0,poor,0.010949508346129498,0.0
Mexico,earthquake,500.0,nonpoor,0.018307566399020484,0.0
Mexico,earthquake,500.0,poor,0.018307566399020484,0.0
Mexico,earthquake,1000.0,nonpoor,0.030629920187612125,0.0
Mexico,earthquake,1000.0,poor,0.030629920187612125,0.0
Mexico,earthquake,1500.0,nonpoor,0.040928157677752056,0.0
Mexico,earthquake,1500.0,poor,0.040928157677752056,0.0
Mexico,earthquake,2000.0,nonpoor,6.36855627653472e-16,0.0
Mexico,earthquake,2000.0,poor,6.36855627653472e-16,0.0
Mexico,flood,20.0,nonpoor,0.001965645062850099,0.8
Mexico,flood,20.0,poor,0.001680232629278745,0.8
Mexico,flood,50.0,nonpoor,0.003782272847897782,0.8
Mexico,flood,50.0,poor,0.003233085347900136,0.8
Mexico,flood,100.0,nonpoor,0.005482057030291587,0.8
Mexico,flood,100.0,poor,0.004686060200770492,0.8
Mexico,flood,250.0,nonpoor,0.008846676636887981,0.8
Mexico,flood,250.0,poor,0.007562135721707713,0.8
Mexico,flood,500.0,nonpoor,0.012138719005423387,0.8
Mexico,flood,500.0,poor,0.010376172247997452,0.8
Mexico,flood,1000.0,nonpoor,0.014854045255356788,0.8
Mexico,flood,1000.0,poor,0.012697232062153292,0.8
Mexico,flood,1500.0,nonpoor,0.01549032257890499,0.8
Mexico,flood,1500.0,poor,0.01324112166892986,0.8
Mexico,flood,2000.0,nonpoor,0.0,0.8
Mexico,flood,2000.0,poor,0.0,0.8
Mexico,surge,20.0,nonpoor,0.00017769560396040896,0.8
Mexico,surge,20.0,poor,0.00015189413261657687,0.8
Mexico,surge,50.0,nonpoor,0.00038425325740822146,0.8
Mexico,surge,50.0,poor,0.0003284595338223454,0.8
Mexico,surge,100.0,nonpoor,0.0009958043686737084,0.8
Mexico,surge,100.0,poor,0.0008512131840312227,0.8
Mexico,surge,250.0,nonpoor,0.0022343930542567812,0.8
Mexico,surge,250.0,poor,0.0019099583069959066,0.8
Mexico,surge,500.0,nonpoor,0.0027162559269038053,0.8
Mexico,surge,500.0,poor,0.0023218545016657484,0.8
Mexico,surge,1000.0,nonpoor,0.002871556135139371,0.8
Mexico,surge,1000.0,poor,0.002454605058794729,0.8
Mexico,surge,1500.0,nonpoor,0.0029555154149229035,0.8
Mexico,surge,1500.0,poor,0.002526373418245386,0.8
Mexico,surge,2000.0,nonpoor,2.0496972038962927e-17,0.8
Mexico,surge,2000.0,poor,1.7520803665003272e-17,0.8
Mexico,tsunami,20.0,nonpoor,0.0,0.8
Mexico,tsunami,20.0,poor,0.0,0.8
Mexico,tsunami,50.0,nonpoor,0.0,0.8
Mexico,tsunami,50.0,poor,0.0,0.8
Mexico,tsunami,100.0,nonpoor,0.0,0.8
Mexico,tsunami,100.0,poor,0.0,0.8
Mexico,tsunami,250.0,nonpoor,0.0,0.8
Mexico,tsunami,250.0,poor,0.0,0.8
Mexico,tsunami,500.0,nonpoor,0.0,0.8
Mexico,tsunami,500.0,poor,0.0,0.8
Mexico,tsunami,1000.0,nonpoor,0.0,0.8
Mexico,tsunami,1000.0,poor,0.0,0.8
Mexico,tsunami,1500.0,nonpoor,0.0,0.8
Mexico,tsunami,1500.0,poor,0.0,0.8
Mexico,tsunami,2000.0,nonpoor,0.0,0.8
Mexico,tsunami,2000.0,poor,0.0,0.8
Mexico,wind,20.0,nonpoor,0.0012384517772028455,0.8
Mexico,wind,20.0,poor,0.0012384517772028455,0.8
Mexico,wind,50.0,nonpoor,0.004120234547993201,0.8
Mexico,wind,50.0,poor,0.004120234547993201,0.8
Mexico,wind,100.0,nonpoor,0.008703705939275481,0.8
Mexico,wind,100.0,poor,0.008703705939275481,0.8
Mexico,wind,250.0,nonpoor,0.011785234589019854,0.8
Mexico,wind,250.0,poor,0.011785234589019854,0.8
Mexico,wind,500.0,nonpoor,0.01401702179592381,0.8
Mexico,wind,500.0,poor,0.01401702179592381,0.8
Mexico,wind,1000.0,nonpoor,0.01640755684330205,0.8
Mexico,wind,1000.0,poor,0.01640755684330205,0.8
Mexico,wind,1500.0,nonpoor,0.018189341615783422,0.8
Mexico,wind,1500.0,poor,0.018189341615783422,0.8
Mexico,wind,2000.0,nonpoor,0.0,0.8
Mexico,wind,2000.0,poor,0.0,0.8
"Micronesia, Fed. Sts.",earthquake,20.0,nonpoor,0.00018191297147723563,0.0
"Micronesia, Fed. Sts.",earthquake,20.0,poor,0.00018191297147723563,0.0
"Micronesia, Fed. Sts.",earthquake,50.0,nonpoor,0.000562276457293274,0.0
"Micronesia, Fed. Sts.",earthquake,50.0,poor,0.000562276457293274,0.0
"Micronesia, Fed. Sts.",earthquake,100.0,nonpoor,0.0012403157146175156,0.0
"Micronesia, Fed. Sts.",earthquake,100.0,poor,0.0012403157146175156,0.0
"Micronesia, Fed. Sts.",earthquake,250.0,nonpoor,0.0033240461151749423,0.0
"Micronesia, Fed. Sts.",earthquake,250.0,poor,0.0033240461151749423,0.0
"Micronesia, Fed. Sts.",earthquake,500.0,nonpoor,0.006069278230195044,0.0
"Micronesia, Fed. Sts.",earthquake,500.0,poor,0.006069278230195044,0.0
"Micronesia, Fed. Sts.",earthquake,1000.0,nonpoor,0.00995560080266326,0.0
"Micronesia, Fed. Sts.",earthquake,1000.0,poor,0.00995560080266326,0.0
"Micronesia, Fed. Sts.",earthquake,1500.0,nonpoor,0.012733908003406496,0.0
"Micronesia, Fed. Sts.",earthquake,1500.0,poor,0.012733908003406496,0.0
"Micronesia, Fed. Sts.",earthquake,2000.0,nonpoor,3.020808296929271e-17,0.0
"Micronesia, Fed. Sts.",earthquake,2000.0,poor,3.020808296929271e-17,0.0
"Micronesia, Fed. Sts.",surge,20.0,nonpoor,0.002993437364296047,0.6000000000000001
"Micronesia, Fed. Sts.",surge,20.0,poor,0.003323477689765172,0.6000000000000001
"Micronesia, Fed. Sts.",surge,50.0,nonpoor,0.08002995245301758,0.6000000000000001
"Micronesia, Fed. Sts.",surge,50.0,poor,0.08885362515447862,0.6000000000000001
"Micronesia, Fed. Sts.",surge,100.0,nonpoor,0.11009377203605572,0.6000000000000001
"Micronesia, Fed. Sts.",surge,100.0,poor,0.12223212000628234,0.6000000000000001
"Micronesia, Fed. Sts.",surge,250.0,nonpoor,0.1317274247715358,0.6000000000000001
"Micronesia, Fed. Sts.",surge,250.0,poor,0.14625098309393658,0.6000000000000001
"Micronesia, Fed. Sts.",surge,500.0,nonpoor,0.15305364339933142,0.6000000000000001
"Micronesia, Fed. Sts.",surge,500.0,poor,0.16992851604047982,0.6000000000000001
"Micronesia, Fed. Sts.",surge,1000.0,nonpoor,0.161953051779671,0.6000000000000001
"Micronesia, Fed. Sts.",surge,1000.0,poor,0.17980912538843036,0.6000000000000001
"Micronesia, Fed. Sts.",surge,1500.0,nonpoor,0.1646228742937729,0.6000000000000001
"Micronesia, Fed. Sts.",surge,1500.0,poor,0.18277330819281545,0.6000000000000001
"Micronesia, Fed. Sts.",surge,2000.0,nonpoor,0.0,0.6000000000000001
"Micronesia, Fed. Sts.",surge,2000.0,poor,0.0,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,20.0,nonpoor,0.0,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,20.0,poor,0.0,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,50.0,nonpoor,0.0,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,50.0,poor,0.0,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,100.0,nonpoor,0.0001653754286156688,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,100.0,poor,0.0001653754286156688,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,250.0,nonpoor,0.001719904457602955,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,250.0,poor,0.001719904457602955,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,500.0,nonpoor,0.0033075085723133757,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,500.0,poor,0.0033075085723133757,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,1000.0,nonpoor,0.005639302115794305,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,1000.0,poor,0.005639302115794305,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,1500.0,nonpoor,0.009211411373892751,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,1500.0,poor,0.009211411373892751,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,2000.0,nonpoor,0.034629614752121035,0.6000000000000001
"Micronesia, Fed. Sts.",tsunami,2000.0,poor,0.034629614752121035,0.6000000000000001
"Micronesia, Fed. Sts.",wind,20.0,nonpoor,0.03821826155308105,0.6000000000000001
"Micronesia, Fed. Sts.",wind,20.0,poor,0.03821826155308105,0.6000000000000001
"Micronesia, Fed. Sts.",wind,50.0,nonpoor,0.08258848905066499,0.6000000000000001
"Micronesia, Fed. Sts.",wind,50.0,poor,0.08258848905066499,0.6000000000000001
"Micronesia, Fed. Sts.",wind,100.0,nonpoor,0.14556345226751166,0.6000000000000001
"Micronesia, Fed. Sts.",wind,100.0,poor,0.14556345226751166,0.6000000000000001
"Micronesia, Fed. Sts.",wind,250.0,nonpoor,0.23352664274818588,0.6000000000000001
"Micronesia, Fed. Sts.",wind,250.0,poor,0.23352664274818588,0.6000000000000001
"Micronesia, Fed. Sts.",wind,500.0,nonpoor,0.27387824733040905,0.6000000000000001
"Micronesia, Fed. Sts.",wind,500.0,poor,0.27387824733040905,0.6000000000000001
"Micronesia, Fed. Sts.",wind,1000.0,nonpoor,0.32218441002904585,0.6000000000000001
"Micronesia, Fed. Sts.",wind,1000.0,poor,0.32218441002904585,0.6000000000000001
"Micronesia, Fed. Sts.",wind,1500.0,nonpoor,0.3346537173466673,0.6000000000000001
"Micronesia, Fed. Sts.",wind,1500.0,poor,0.3346537173466673,0.6000000000000001
"Micronesia, Fed. Sts.",wind,2000.0,nonpoor,0.0,0.6000000000000001
"Micronesia, Fed. Sts.",wind,2000.0,poor,0.0,0.6000000000000001
Moldova,earthquake,20.0,nonpoor,0.0004402547694333507,0.0
Moldova,earthquake,20.0,poor,0.0004402547694333507,0.0
Moldova,earthquake,50.0,nonpoor,0.0011033214038847995,0.0
Moldova,earthquake,50.0,poor,0.0011033214038847995,0.0
Moldova,earthquake,100.0,nonpoor,0.002403280989848825,0.0
Moldova,earthquake,100.0,poor,0.002403280989848825,0.0
Moldova,earthquake,250.0,nonpoor,0.006894416534129287,0.0
Moldova,earthquake,250.0,poor,0.006894416534129287,0.0
Moldova,earthquake,500.0,nonpoor,0.014208954235431252,0.0
Moldova,earthquake,500.0,poor,0.014208954235431252,0.0
Moldova,earthquake,1000.0,nonpoor,0.026672325154862286,0.0
Moldova,earthquake,1000.0,poor,0.026672325154862286,0.0
Moldova,earthquake,1500.0,nonpoor,0.036935764467277275,0.0
Moldova,earthquake,1500.0,poor,0.036935764467277275,0.0
Moldova,earthquake,2000.0,nonpoor,0.0,0.0
Moldova,earthquake,2000.0,poor,0.0,0.0
Moldova,flood,20.0,nonpoor,0.03881781155950508,0.6000000000000001
Moldova,flood,20.0,poor,0.02964647313445822,0.6000000000000001
Moldova,flood,50.0,nonpoor,0.09004751820488281,0.6000000000000001
Moldova,flood,50.0,poor,0.06877232955787299,0.6000000000000001
Moldova,flood,100.0,nonpoor,0.12283871966971979,0.6000000000000001
Moldova,flood,100.0,poor,0.09381607711132964,0.6000000000000001
Moldova,flood,250.0,nonpoor,0.16960998750925146,0.6000000000000001
Moldova,flood,250.0,poor,0.1295368733067477,0.6000000000000001
Moldova,flood,500.0,nonpoor,0.20156587757226052,0.6000000000000001
Moldova,flood,500.0,poor,0.15394266534343762,0.6000000000000001
Moldova,flood,1000.0,nonpoor,0.22204342523423906,0.6000000000000001
Moldova,flood,1000.0,poor,0.1695820597922929,0.6000000000000001
Moldova,flood,1500.0,nonpoor,0.24252097289621774,0.6000000000000001
Moldova,flood,1500.0,poor,0.1852214542411483,0.6000000000000001
Moldova,flood,2000.0,nonpoor,-2.0628145372725253e-15,0.6000000000000001
Moldova,flood,2000.0,poor,-1.5754411004565012e-15,0.6000000000000001
Moldova,surge,20.0,nonpoor,0.0,0.6000000000000001
Moldova,surge,20.0,poor,0.0,0.6000000000000001
Moldova,surge,50.0,nonpoor,0.0,0.6000000000000001
Moldova,surge,50.0,poor,0.0,0.6000000000000001
Moldova,surge,100.0,nonpoor,0.0,0.6000000000000001
Moldova,surge,100.0,poor,0.0,0.6000000000000001
Moldova,surge,250.0,nonpoor,0.0,0.6000000000000001
Moldova,surge,250.0,poor,0.0,0.6000000000000001
Moldova,surge,500.0,nonpoor,0.0,0.6000000000000001
Moldova,surge,500.0,poor,0.0,0.6000000000000001
Moldova,surge,1000.0,nonpoor,0.0,0.6000000000000001
Moldova,surge,1000.0,poor,0.0,0.6000000000000001
Moldova,surge,1500.0,nonpoor,0.0,0.6000000000000001
Moldova,surge,1500.0,poor,0.0,0.6000000000000001
Moldova,surge,2000.0,nonpoor,0.0,0.6000000000000001
Moldova,surge,2000.0,poor,0.0,0.6000000000000001
Moldova,tsunami,20.0,nonpoor,0.0,0.6000000000000001
Moldova,tsunami,20.0,poor,0.0,0.6000000000000001
Moldova,tsunami,50.0,nonpoor,0.0,0.6000000000000001
Moldova,tsunami,50.0,poor,0.0,0.6000000000000001
Moldova,tsunami,100.0,nonpoor,0.0,0.6000000000000001
Moldova,tsunami,100.0,poor,0.0,0.6000000000000001
Moldova,tsunami,250.0,nonpoor,0.0,0.6000000000000001
Moldova,tsunami,250.0,poor,0.0,0.6000000000000001
Moldova,tsunami,500.0,nonpoor,0.0,0.6000000000000001
Moldova,tsunami,500.0,poor,0.0,0.6000000000000001
Moldova,tsunami,1000.0,nonpoor,0.0,0.6000000000000001
Moldova,tsunami,1000.0,poor,0.0,0.6000000000000001
Moldova,tsunami,1500.0,nonpoor,0.0,0.6000000000000001
Moldova,tsunami,1500.0,poor,0.0,0.6000000000000001
Moldova,tsunami,2000.0,nonpoor,0.0,0.6000000000000001
Moldova,tsunami,2000.0,poor,0.0,0.6000000000000001
Moldova,wind,20.0,nonpoor,0.0,0.6000000000000001
Moldova,wind,20.0,poor,0.0,0.6000000000000001
Moldova,wind,50.0,nonpoor,0.0,0.6000000000000001
Moldova,wind,50.0,poor,0.0,0.6000000000000001
Moldova,wind,100.0,nonpoor,0.0,0.6000000000000001
Moldova,wind,100.0,poor,0.0,0.6000000000000001
Moldova,wind,250.0,nonpoor,0.0,0.6000000000000001
Moldova,wind,250.0,poor,0.0,0.6000000000000001
Moldova,wind,500.0,nonpoor,0.0,0.6000000000000001
Moldova,wind,500.0,poor,0.0,0.6000000000000001
Moldova,wind,1000.0,nonpoor,0.0,0.6000000000000001
Moldova,wind,1000.0,poor,0.0,0.6000000000000001
Moldova,wind,1500.0,nonpoor,0.0,0.6000000000000001
Moldova,wind,1500.0,poor,0.0,0.6000000000000001
Moldova,wind,2000.0,nonpoor,0.0,0.6000000000000001
Moldova,wind,2000.0,poor,0.0,0.6000000000000001
Mongolia,earthquake,20.0,nonpoor,0.0019280118235539736,0.0
Mongolia,earthquake,20.0,poor,0.0019280118235539736,0.0
Mongolia,earthquake,50.0,nonpoor,0.00450113092077103,0.0
Mongolia,earthquake,50.0,poor,0.00450113092077103,0.0
Mongolia,earthquake,100.0,nonpoor,0.00815978463712653,0.0
Mongolia,earthquake,100.0,poor,0.00815978463712653,0.0
Mongolia,earthquake,250.0,nonpoor,0.01649318171334086,0.0
Mongolia,earthquake,250.0,poor,0.01649318171334086,0.0
Mongolia,earthquake,500.0,nonpoor,0.026023590869581593,0.0
Mongolia,earthquake,500.0,poor,0.026023590869581593,0.0
Mongolia,earthquake,1000.0,nonpoor,0.038485308997367886,0.0
Mongolia,earthquake,1000.0,poor,0.038485308997367886,0.0
Mongolia,earthquake,1500.0,nonpoor,0.04785307071067373,0.0
Mongolia,earthquake,1500.0,poor,0.04785307071067373,0.0
Mongolia,earthquake,2000.0,nonpoor,-1.8123473517480628e-16,0.0
Mongolia,earthquake,2000.0,poor,-1.8123473517480628e-16,0.0
Mongolia,flood,20.0,nonpoor,0.02908807501435336,0.6000000000000001
Mongolia,flood,20.0,poor,0.032295169927884365,0.6000000000000001
Mongolia,flood,50.0,nonpoor,0.09610733961176267,0.6000000000000001
Mongolia,flood,50.0,poor,0.1067036186666602,0.6000000000000001
Mongolia,flood,100.0,nonpoor,0.12094616781869146,0.6000000000000001
Mongolia,flood,100.0,poor,0.13428104265764151,0.6000000000000001
Mongolia,flood,250.0,nonpoor,0.1728372314638828,0.6000000000000001
Mongolia,flood,250.0,poor,0.19189333626363594,0.6000000000000001
Mongolia,flood,500.0,nonpoor,0.1922863557200688,0.6000000000000001
Mongolia,flood,500.0,poor,0.21348681649538473,0.6000000000000001
Mongolia,flood,1000.0,nonpoor,0.2300414068885887,0.6000000000000001
Mongolia,flood,1000.0,poor,0.25540453681622616,0.6000000000000001
Mongolia,flood,1500.0,nonpoor,0.2564597535642273,0.6000000000000001
Mongolia,flood,1500.0,poor,0.28473562849838485,0.6000000000000001
Mongolia,flood,2000.0,nonpoor,1.4185965149605686e-15,0.6000000000000001
Mongolia,flood,2000.0,poor,1.5750033471499757e-15,0.6000000000000001
Mongolia,surge,20.0,nonpoor,0.0,0.6000000000000001
Mongolia,surge,20.0,poor,0.0,0.6000000000000001
Mongolia,surge,50.0,nonpoor,0.0,0.6000000000000001
Mongolia,surge,50.0,poor,0.0,0.6000000000000001
Mongolia,surge,100.0,nonpoor,0.0,0.6000000000000001
Mongolia,surge,100.0,poor,0.0,0.6000000000000001
Mongolia,surge,250.0,nonpoor,0.0,0.6000000000000001
Mongolia,surge,250.0,poor,0.0,0.6000000000000001
Mongolia,surge,500.0,nonpoor,0.0,0.6000000000000001
Mongolia,surge,500.0,poor,0.0,0.6000000000000001
Mongolia,surge,1000.0,nonpoor,0.0,0.6000000000000001
Mongolia,surge,1000.0,poor,0.0,0.6000000000000001
Mongolia,surge,1500.0,nonpoor,0.0,0.6000000000000001
Mongolia,surge,1500.0,poor,0.0,0.6000000000000001
Mongolia,surge,2000.0,nonpoor,0.0,0.6000000000000001
Mongolia,surge,2000.0,poor,0.0,0.6000000000000001
Mongolia,tsunami,20.0,nonpoor,0.0,0.6000000000000001
Mongolia,tsunami,20.0,poor,0.0,0.6000000000000001
Mongolia,tsunami,50.0,nonpoor,0.0,0.6000000000000001
Mongolia,tsunami,50.0,poor,0.0,0.6000000000000001
Mongolia,tsunami,100.0,nonpoor,0.0,0.6000000000000001
Mongolia,tsunami,100.0,poor,0.0,0.6000000000000001
Mongolia,tsunami,250.0,nonpoor,0.0,0.6000000000000001
Mongolia,tsunami,250.0,poor,0.0,0.6000000000000001
Mongolia,tsunami,500.0,nonpoor,0.0,0.6000000000000001
Mongolia,tsunami,500.0,poor,0.0,0.6000000000000001
Mongolia,tsunami,1000.0,nonpoor,0.0,0.6000000000000001
Mongolia,tsunami,1000.0,poor,0.0,0.6000000000000001
Mongolia,tsunami,1500.0,nonpoor,0.0,0.6000000000000001
Mongolia,tsunami,1500.0,poor,0.0,0.6000000000000001
Mongolia,tsunami,2000.0,nonpoor,0.0,0.6000000000000001
Mongolia,tsunami,2000.0,poor,0.0,0.6000000000000001
Mongolia,wind,20.0,nonpoor,0.0,0.6000000000000001
Mongolia,wind,20.0,poor,0.0,0.6000000000000001
Mongolia,wind,50.0,nonpoor,0.0,0.6000000000000001
Mongolia,wind,50.0,poor,0.0,0.6000000000000001
Mongolia,wind,100.0,nonpoor,0.0,0.6000000000000001
Mongolia,wind,100.0,poor,0.0,0.6000000000000001
Mongolia,wind,250.0,nonpoor,0.0,0.6000000000000001
Mongolia,wind,250.0,poor,0.0,0.6000000000000001
Mongolia,wind,500.0,nonpoor,0.0,0.6000000000000001
Mongolia,wind,500.0,poor,0.0,0.6000000000000001
Mongolia,wind,1000.0,nonpoor,0.0,0.6000000000000001
Mongolia,wind,1000.0,poor,0.0,0.6000000000000001
Mongolia,wind,1500.0,nonpoor,0.0,0.6000000000000001
Mongolia,wind,1500.0,poor,0.0,0.6000000000000001
Mongolia,wind,2000.0,nonpoor,0.0,0.6000000000000001
Mongolia,wind,2000.0,poor,0.0,0.6000000000000001
Montenegro,earthquake,20.0,nonpoor,0.002822086099497179,0.0
Montenegro,earthquake,20.0,poor,0.002822086099497179,0.0
Montenegro,earthquake,50.0,nonpoor,0.006349081823153238,0.0
Montenegro,earthquake,50.0,poor,0.006349081823153238,0.0
Montenegro,earthquake,100.0,nonpoor,0.011645694415791483,0.0
Montenegro,earthquake,100.0,poor,0.011645694415791483,0.0
Montenegro,earthquake,250.0,nonpoor,0.02510016734635175,0.0
Montenegro,earthquake,250.0,poor,0.02510016734635175,0.0
Montenegro,earthquake,500.0,nonpoor,0.041993522297548214,0.0
Montenegro,earthquake,500.0,poor,0.041993522297548214,0.0
Montenegro,earthquake,1000.0,nonpoor,0.06600450637046004,0.0
Montenegro,earthquake,1000.0,poor,0.06600450637046004,0.0
Montenegro,earthquake,1500.0,nonpoor,0.08373983670606851,0.0
Montenegro,earthquake,1500.0,poor,0.08373983670606851,0.0
Montenegro,earthquake,2000.0,nonpoor,4.719827158569046e-16,0.0
Montenegro,earthquake,2000.0,poor,4.719827158569046e-16,0.0
Montenegro,flood,20.0,nonpoor,0.00360971582630021,0.0
Montenegro,flood,20.0,poor,0.0050980869064687455,0.0
